phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90
uvig_296212	0.20253308	169.3707986	0.098918934	0.170202184	0.037008923	0.050590274	0.097850493	7.975395013	5.383259089	0.151654247	1.654844015	95.41530515	10.40334534	1.69540079	0.271334232	0.102373746	0	0.151580156	0.328646852	0.136599497
uvig_296393	0.071495928	1.01461356	3.037973771	2.684415551	0.293950566	0.053576412	0.300516009	0.506769009	4.356254237	0	4.139369224	6.514124773	4.03853706	0.567757806	0.085140737	0.379457583	0.54542138	0	0.664450575	7.12462366
uvig_297218	0.09839403	0.687424058	3.205651773	2.834987266	0.143836535	0	0.584710528	0.464949978	0.868863533	0	1.992158228	1.663582284	3.21773741	1.21544716	0.058586136	0	0.414134666	0	0.696708025	2.488588845
uvig_300460	0.113188999	0.271833454	8.975276578	0.529956163	0.103415277	0	1.296043618	0	4.677705679	0	0.823984933	2.197240957	4.37458376	0.860435236	0.471767874	0.085819921	0.476405817	0	0.100183522	0.68706822
uvig_303877	0.144775683	0.537341696	0.524083764	0.378029771	0.661372458	1.044212002	0.818367805	0.684121286	0.281255564	0.216812455	31.31316946	0.483510736	0	0.805759471	0.732724395	2.195379003	0.533183266	0.650119593	0.512563514	0.952035997
uvig_306625	0.132330633	0.741542178	0.334562761	0.317732401	0.048361622	0.165272828	0.242946719	0.208437865	0.04674156	0.132116706	0.812810351	0.773408495	0.043712641	314.4357406	0.183849849	0	0	0.13205216	0.117125771	0.357004354
uvig_308234	0.330769788	3.430247389	0.152047875	0.73463004	0.120883299	0.289177797	0.2237283	0	0.27261229	0.165117531	17.39466694	6.973289985	0.327788523	2.963437079	0.196948165	0	0.116015876	0.165036862	0.390352214	0
uvig_309497	0.123920214	15.40784427	27.10750614	9.14931099	0.22643973	0	0.215531974	1.171142201	0.26262509	0	2.819078868	1.138112904	4.298115755	1.076584364	0	0	0.325983041	0.370978318	0.658090285	1.50441547
uvig_309747	1.000551124	0.493689308	0.317353211	0.172970841	1.067732854	1.349597019	0.823713013	0.378239389	0.55132374	1.198720349	6.965074777	0.601481522	0.039661322	0.423759863	0.524261614	0.667583886	0.379013456	1.138227975	1.062704711	0.647833869
uvig_318656	1.740566435	3.727034691	2.677262965	3.037946886	1.370079455	1.454814346	5.860605681	0.632680914	1.111368096	1.203059505	6.609552528	12.79980188	5.174635561	6.979180283	1.434980041	2.03030431	0.563533953	1.202471747	1.777585858	1.354539403
uvig_322655	0.164812583	0.151128251	0.551160246	0.480803655	0.16865098	0.271709841	0.286655263	0.311521367	0.820828241	0.197455375	0.397430602	0.98389084	0.293988797	0.214776885	0.186453299	0.724773405	0.069368644	0.345378088	0.218813292	0.466866582
uvig_322900	0.269349145	2.440448773	4.190333612	1.540003508	0.073827359	0.02523004	1.991012945	0.636389619	0.594618517	0	1.753986186	14.30849332	2.735945084	3.24496415	0.400942148	0	0.212563997	0	0	3.814942773
uvig_327352	1.63185835	1.498192772	23.18192586	5.274463248	0.336419377	0.721170591	1.225060472	4.349887383	4.892024867	0.501298545	4.787964355	12.52441703	6.385670151	10.29205231	1.170959333	2.157300542	1.629042517	0.87684386	0.814765455	16.84788208
uvig_328398	7.608307881	43.64491454	31.1960797	23.09288706	1.549459088	1.109811663	6.077742378	2.744443312	9.23149647	0.347908773	27.19112811	30.38004181	13.58303112	13.43421561	0.899117052	0.880705417	0.427787083	0.695477603	3.598378958	14.92433163
uvig_331758	0.042653453	0.335245295	0.985246226	0.192024473	0.062352612	0.015981462	0.160736996	0.201554117	0.572506735	0.063876748	5.642466434	0.694447331	0.295883088	0.330031193	0.279365634	0.129359424	0.044881466	0	0.28314411	0.863035339
uvig_349986	6.760470219	4.500317139	0.045700664	44.32829335	0.605560043	0	2.324772208	0	0.093643909	0	0.42218212	0.553384819	1.313634778	0.323895693	0	0	0	0.69446626	0.117327226	0
uvig_360064	0.038131869	0.249755664	2.504372105	0.878942454	0.027871386	0.028574617	0.160278178	0	0.26264281	0	0.255902885	0.429805898	0.075576365	0.09317224	0.204341561	0.173469542	0.040123697	0.114154876	0.067500993	0.540083015
uvig_366661	0.74846642	5.746580887	23.84008775	3.219813009	0.288731314	0.311596188	0.518306403	0.392977145	0.719678795	0	2.866206765	3.575917983	1.730680959	0.756363486	0.247585906	0.378324921	0.262520916	0.373445684	0.625663489	1.850959359
uvig_368605	0.021301005	767.0648582	0.110155742	0.291525178	0	0.023943282	0.148193666	0	0.594387956	0	1.274444476	8.963572664	0.506616406	0.358548346	0.240979336	0	0	0	0.075414033	0.086199447
uvig_371543	0.060685405	0.64258708	4.09022123	0.579191929	0	0.068213107	0.334238255	7.455814282	6.130460469	0	1.898243943	2.216730099	5.11176744	0.617833505	0.234867926	0.368093482	0.83011918	0.1816731	0.751976664	1.350676438
uvig_374792	0.242856355	0.265109613	7.556357012	0.28426619	0.044377205	0	0.211197625	0	0.686249864	0	2.513772335	6.513930469	1.323671056	1.499984635	0.253054244	0	0	0	0.161214022	0.122846806
uvig_378528	2.75744685	3.956151735	3.977230087	1.479538619	1.54245607	1.518119266	1.647596066	0.531836999	2.444888134	1.348402842	4.826335328	4.322643369	0.780741052	3.055603523	1.273270773	1.877360325	0.473711471	1.853148104	2.789273962	2.277274864
uvig_378623	0.138550527	1.240218021	14.32996805	4.491000125	0.151904244	0.155736985	1.104483364	9.820575146	3.768267449	0.622469453	4.412668381	12.81157214	7.276993078	11.67953959	1.113699576	1.470686504	2.697073334	0.414776896	0.73578598	23.12791688
uvig_380418	0.263936166	0.307329062	25.26611308	0.190117141	0.321527497	0.362604058	0.841608071	0.415733605	1.009959181	0.527018969	0.570410592	0.954929941	0.348743041	0.310510963	0.628615375	0.53364387	0.092574312	0.263380746	0.233609758	0
uvig_380984	0.123535587	0.997929372	10.6688006	2.257982153	0.02257369	0.115716268	0.420773376	0	3.076266891	0	0.695556413	1.224831115	1.040588252	0.9558569	0.073556014	0	0.064994249	0.092456717	0	0.749873014
uvig_382713	0.634173373	17.52009884	9.502303205	5.235682358	0.534843074	0.292446858	0.905029901	1.383099369	1.309546894	0.146111114	4.194899144	3.726801438	3.287316153	0.807886633	0.522833323	0.147947807	0.256653683	0.146039731	0.474951662	0.789639791
uvig_386381	3.61173573	19.11829779	20.41623506	14.25964138	2.988558851	3.012897996	4.148371989	1.288064375	3.658697428	3.265718004	65.71561628	105.3450955	23.63611258	12.11817813	1.136120067	2.686750438	1.36240598	1.836068922	5.730015236	11.99592482
uvig_388303	0.307668817	2.055468884	0.487929525	1.313089134	0.264235895	0.265139018	0.28539855	0.290770912	0.342323605	0.322530009	0.909896316	1.74037682	0.42685407	0.38841176	0.366386599	0.186619644	0.226617981	0.460532051	0.272317504	3.641780237
uvig_389121	0.106419995	2.579005166	0.495305087	0.479099396	0.116676921	0.03987361	0.215943222	0	0.187947282	0.159371933	5.483483156	0.444266686	12.5498376	0.433381562	0.380189912	0	0.335936609	0.159294072	0.470961401	0
uvig_392738	34.24750848	2.871095415	7.200659169	8.104801341	2.081735316	1.42284013	24.27896028	2.990749313	92.65133122	0.210629222	16.09396579	26.30440869	47.80706104	211.5224749	2.261100593	12.15678557	1.331942173	1.263157908	2.73870196	2.561220165
uvig_401215	2.64819749	4.865364221	1.429777233	1.655597274	2.885174316	2.415052274	2.433336016	3.541630431	1.588399789	2.768629425	33.38439568	8.59393826	2.376750791	3.133591757	1.547048564	2.954969424	1.104095498	2.617694274	3.051516104	2.426387324
uvig_413650	0.310167774	1.543965238	2.79095584	0.4915206	0.204037338	0.325399611	0.4855218	0	0.295803459	0.185799812	0.804389877	1.359585377	1.35243767	0.294727495	0.369362475	0.658473941	0.130547785	0.278563559	0.603964523	0.125516568
uvig_414386	5.344976323	4.22001235	0.385687554	90.81230883	0.545128699	0	2.432200679	0	0.373197793	0	1.060409648	0.467025241	0.615907148	0.674937039	0.148024441	0	0	0.279090445	0	0.25150795
uvig_416283	1.313546584	17.66097477	0.528333385	2.444265051	0.880090605	1.435471595	2.014912825	1.29312862	0.947268573	1.393387035	59.85127857	33.99833761	4.2305492	10.16356984	2.574467612	3.402765171	1.26698001	2.457716986	3.148760798	2.547044077
uvig_418142	0.051047302	0.557248358	0.219987798	0.25739091	0	0	0.096184359	0.241218313	0.126215777	0	0.760640012	2.258911274	0	88.0940917	0.060789545	0.077408148	0	0.03820491	0.090363879	0.413149444
uvig_418838	1.26033296	1.754169201	13.30690867	7.88683005	0.498985437	0.216435783	0.532795317	1.488890587	4.841248449	0	2.341505575	9.887149646	3.434676965	3.051010919	1.281988155	0.31852823	0.718340328	1.25768075	0.092960002	3.71891698
uvig_426811	0.061958748	0.21643556	0.170886757	0.167361775	0	0.069644402	0.04490151	0	0.109424722	0.092787878	0.366472218	0.2198579	366.8361364	0.075695678	0.18445853	0.093954269	0	0	0.082259482	0.250730414
uvig_433285	0.623958797	0.656038616	8.938614967	1.454788294	0.126017854	0.123045189	0.309388363	1.163860841	4.825457034	0.049180271	0.986146221	2.981824548	0.423071308	5.322707226	0.127098894	0.224093216	0.103666016	0.098312488	0.174399661	0.730919222
uvig_433958	1.881185503	9.402376116	25.612167	13.62305036	0.877788948	0.918816492	1.772283878	0.873059349	3.743568386	0.553381821	9.113119319	25.34792512	5.692559994	2.462426616	0.720065827	0.967856747	0.812988265	1.106222928	2.646218361	4.350087143
uvig_435637	0.10989642	2.339344382	4.300264735	2.671650809	0.060244205	0.082352325	0.62120717	0.259651617	2.115547884	0	12.20024187	8.028642281	3.920612829	1.670811707	0.392609587	0.166646973	0.231273773	0	0.194538524	2.890688438
uvig_436340	0.34708111	0.252589749	1.410983569	0.302092612	0.169125925	0.270926861	0.310219975	0.068337206	0.633409004	0.129945006	0.417819331	1.0565214	0.257964623	0.722426212	0.275547083	0.21929747	0.213039736	0.259763042	0.025600109	0.702272019
uvig_436701	1.115435652	5.001040061	2.224934805	2.109095283	1.455884629	1.582175593	1.443493411	0.941226132	1.407114057	2.147719684	3.026899696	2.727412658	4.500484304	4.79122044	1.850151093	1.449811754	0.754521883	1.788892007	2.256620556	1.289676718
uvig_440553	0.34240598	1.370530718	5.203931264	4.007901844	0.260699725	0.128293208	1.100094613	0	1.52187805	0.085463111	1.512450216	8.397881167	1.753152494	0.627481679	0.237856067	0.259612279	0.54043746	0.085421358	0.681892532	0.69281252
uvig_441164	0.641619717	0.246811919	10.09112766	0.324618149	0.10049429	0.137373188	0.123995163	0.144376293	4.332980825	0.091511781	0.378808732	0.650502688	0	6.109238695	0.109153021	0.277986395	0.09644784	0.182934146	0.108170907	0.618205398
uvig_443747	0.071060248	0.14997175	0.04355319	0.139338991	0	0.002958329	0.066374385	0.111929082	0.050199515	0.059121142	0.269426642	0.032961329	0.039122097	529.7231063	0.018804869	0.101769354	0.008308011	0.017727678	0	0.015975652
uvig_448159	6.018906393	27.58086045	3.466315081	1.231678319	3.24951645	3.997807152	3.033504547	1.292803115	2.295098523	2.048582786	3.827675362	2.427025593	10.98039191	4.400876683	2.117699647	5.393269783	1.4393876	3.890405695	3.692808847	3.321395138
uvig_451553	0.091032799	0.075524436	0.740671583	0.098358416	0	0.040929974	0.063332618	0	0.128617688	0	1.375089757	84.20714952	0.036084924	0.306461213	0.043362467	0	0	0	0.032229232	0.736770576
uvig_453172	0.12161282	0.584128017	5.038243543	0.131399281	0.051852132	0.030377388	0.182141162	0	0.071593059	0	0.179828196	0.253845738	0	0.874945835	0.144822305	0.122942484	0	0.06067845	0.035879814	0
uvig_454815	2.102218684	9.703928001	22.88168014	10.65707733	0.910312515	1.032566079	1.84353647	1.753023374	4.068378376	0.846582945	9.150799369	17.53732272	5.251944098	2.460391578	0.925634868	1.446567071	0.66918512	0.740398176	3.049001354	3.788882894
uvig_456586	0.096809748	1.96565836	1.33504181	2.47553924	0	0	0.36482177	1.143659077	0.615508999	0.144979867	6.816239108	2.162187668	1.055309106	0.617650631	0.17292845	0.293604678	0.101866629	0	0.342745023	0.489703814
uvig_460500	0.73575207	178.5687932	0.951214683	0.516723817	0.416776921	0.634047295	0.703823454	6.431921019	7.081753578	0.220368794	2.05037196	65.69960987	24.49845407	2.187265729	0.481892627	0.557847359	0.309673704	1.321566793	0.781456512	0.372173878
uvig_460930	0.026738419	0.102159738	0.576144641	0.173340724	0.004885918	0	0.073633871	8.275886128	0.08027817	0	0.580903735	64.71939503	0.105989691	0.511777016	0.03980172	0	0	0	0	0.0811524
uvig_462788	20.54666049	32.10645685	73.26453259	30.74038609	10.72038662	15.37270083	22.83158874	4.579761539	16.8884058	19.64259079	29.17693773	46.52900202	19.08087554	25.014371	25.54514121	37.62350343	8.702357868	19.82642286	32.42569246	41.18120644
uvig_469041	0.489957097	9.873377725	0.557426713	2.470463624	0.60880392	0.66088041	0.468694972	1.157618713	0.657634306	0.733747541	37.36174355	18.30634325	6.603358419	7.129823495	0.525117705	0.742971128	0.4124401	1.026744693	1.344348361	0.198272478
uvig_483976	0.179708267	0.674842617	7.769290792	0.155335841	0.183893576	0.363600223	0.17711905	2.122978254	2.754866742	6.459038948	1.71704793	0.105030783	3.027505121	0.439103098	0.299607162	13.59823322	0.245823983	0.161397084	0.445367131	0.618146427
uvig_498906	0.277454742	0.575468765	0.358706466	1.848656645	0.126748444	0.18192506	1.548250357	2.294392333	2.597053149	0	0.82054155	1.969071957	0.137477006	0.338969484	0	1.051831192	0	0.103826578	0.061393761	0
uvig_503101	4.378357312	0.616716405	23.76211612	1.882103951	3.53574185	3.86308881	3.316292497	2.33590423	7.133921986	2.961189147	1.140625122	31.80983888	6.71828857	0.805238884	2.14444934	3.855102207	1.783378791	3.3825628	2.500181736	2.286198212
uvig_503689	1.398553158	3.784046112	1.825335066	8.472941915	1.159137997	1.469105311	1.809877839	1.77018922	2.125939029	1.271623293	5.329161259	3.232013441	7.177229917	6.556519565	0.892212503	1.43909158	0.893475632	1.345766863	1.591532542	1.313828522
uvig_504185	0.811334066	5.535485678	2.56405263	16.43669942	0.148255286	0.05066532	0.823163411	1.277956109	2.818014892	0	4.445098413	4.149123036	1.876049989	2.51475088	0.362315637	0.205051214	0.142285717	0	0.059842612	3.693657448
uvig_505624	0.359560588	0.088314213	0.015495225	0.032374604	0.328513001	0.168400905	0.338745664	0.212382915	0.190504901	0.201925867	3.179856756	0.075052057	0	0.268448333	0.080284083	0.477083086	0.283756742	0.470930169	0.238685162	0.363761283
uvig_505859	0.086202079	0.094100893	0.059437909	0.279416871	0	0	0	0	13.8082246	0	0.245127946	0.395850263	0	0.163821809	0.02566338	0.065358433	0.272114597	0	0	0
uvig_505862	0.989885822	3.255278595	19.45251437	3.765686846	0.474815499	0.139084488	0.46629072	1.461748334	0.065558527	0	1.970417381	30.81243912	9.319156802	2.099573443	1.289315695	0.093816452	0.585895922	1.574310607	0	1.87771972
uvig_506290	0.712009462	0.704384494	0.214787797	0.112190529	0.439106653	0.650268497	0.541792982	0.210282564	0.314368186	0.466500838	15.46871397	0.566612479	0	0.440975623	0.794901178	0.944729991	0.374600725	0.932545856	1.18162348	0.450204854
uvig_507847	0.041726368	0.200419172	0.136662693	0.232934951	0.02287401	0.085987555	0.042334743	0	0.088431022	0.062488369	9.592061954	0.444192558	0	0.181253543	0.111801905	0.126547761	0.065858933	0.03122892	0.018465993	0.126641554
uvig_513534	0.186403466	0.217049461	18.03684637	1.633608427	0	0	0.540346431	0	4.455244871	0	0.692618173	0.855987027	2.093531773	0.3879864	0	0.188441525	0	0	0.109990405	1.005766355
uvig_515684	0.095025777	0.165972989	7.780738643	0.821381743	0	0	0.23414164	0	3.171874887	0	0.670144095	1.884323878	1.13003159	0.825557531	0.226322391	0	0.149984207	0	0	0.961359494
uvig_518590	0.089032027	0.369322582	13.84326683	1.475015114	0.097613074	0.033358659	0.154851642	0	0.251581708	0	0.34431842	6.560115509	5.646692616	0.265885641	0.106023555	0.2700164	0.093682637	0	0	0.90072176
uvig_518634	0.63890494	0.575395151	0.674571717	0.373922834	1.021538583	1.047313325	1.215412967	0.377384224	0.76164542	0.956808121	13.43536626	0.800162169	0	0.563735707	0.808390655	1.574358003	0.588243509	1.434511004	0.565494417	0
uvig_519284	0.311934448	0.558448577	23.33666849	3.224316087	0	0	1.853683147	0.294802265	1.840020326	0.093429052	0.702527947	19.66349892	14.40512942	0.169374985	0.111439894	0.094603503	0.065645684	0	0.110437205	0.252462987
uvig_525660	0.70086224	0.671298807	0.39751812	0.317561578	0.355287473	1.016516751	0.89786251	0.641002466	0.822528594	0.270862924	5.215236362	2.208550526	0.089618747	19.59863494	29.92516369	45.83700788	10.75281683	31.98005127	41.02200707	32.79929515
uvig_527169	1.811159715	14.26076614	15.42906506	8.543060162	0.875425884	1.094529284	1.422632233	0	2.785939209	0.962445946	7.549330945	12.21949604	10.07423817	2.870976034	0.76532137	0.531569667	1.045097531	0.69961872	0.982518491	1.891426308
uvig_527170	0.66603151	8.735117174	0.541248201	1.713401395	0.382498637	0.570399379	0.399929133	0.674412292	0.520920257	0.284980628	24.2426355	14.0214186	2.640113984	5.618390668	0.283264953	0.577125963	0.100117404	0.284841399	0.842148757	0.57755371
uvig_528432	0.065037102	0.067841139	0.171903037	0.093694382	0	0.008122734	0.810677168	0	0.053601974	0	0.258097263	0.114636465	0.014322426	471.6893186	0.030119157	0.087664255	0.015207629	0.043266827	1.343167097	0.073107691
uvig_528435	0.374494324	0.182392041	2.234602035	0.134876912	0	0.043174191	9.895518152	0	0.020350482	0	0.334223618	0.300650831	0	407.4542712	0.017152522	0	0	0.043119952	15.34936642	0
uvig_529021	123.4962533	42.07687053	26.73801794	24.60273935	80.46570071	110.9993646	119.1189415	588.9031996	64.75863575	97.54523075	7.224259196	20.35702424	9.091321059	0.402337918	0.25211175	0.107011294	0	0.21126235	0.187382515	0.142787477
uvig_529959	1.35511983	6.065094332	5.119623125	2.846996083	0.165080934	0	0.703806408	0.533622258	2.29354418	0	5.189349204	8.650735556	5.595441614	2.437359101	0.470674422	0	0.237650808	0	0.399805276	9.482414553
uvig_530022	1.052441858	19.85262109	13.20733766	13.26656631	0.679505847	0.814949828	2.288114106	0.994639243	3.841327744	0.525370235	18.43545711	22.27545508	13.55842911	5.83839224	0.71020198	0.425579529	0.369138805	0.840181703	2.515092443	8.943794045
uvig_533592	0.041612083	0.426995513	11.512782	0.352192167	0.083641655	0.046773841	0.084437584	0	0.088188817	0	1.117034368	0.590634601	0.32989623	1.474300128	0.086718869	0	0	0	0.165738744	1.30504516
uvig_534725	0.584825445	0.216078515	3.75330674	0.226831476	0.230171429	0.387679708	0.665076169	0.212579015	0.206570867	0.673707705	0.20468121	0.694872533	0	0.146561564	0.080358212	0.272870624	0.094672915	0.067337856	0.039817591	0.364097155
uvig_539326	0.023480096	0.220431841	0.441176287	8.249346067	0.008581048	0.035190237	0.074870522	53.31270858	0.323450102	0	0.750483712	0.362678751	0.232684677	0.168928017	0.013980605	0	0.024706585	0.070292056	0.062346662	0.095017644
uvig_540511	0.048531232	0.18542375	0.309534332	0.279662136	0.017736249	0	0	0	0.154278935	0	0.535461344	0.182341001	0.288562886	0.184461308	0	0	0.051066272	0	0.042954967	6.382767954
uvig_540784	148.3572427	0.268504737	0.079999241	0.162966024	0	0.043471279	0.020179465	0.10964973	0.065569652	0	0.387991754	0.309984926	0.045990485	0.264591148	0.013816441	0	0	0.034733333	0.02053819	0.046950959
uvig_546131	0.303727058	6.415646939	0.392672545	0.109389556	0	0.199151627	0.066033307	15.06989633	0.174333023	1.250848708	0.708226906	0.412085524	0	15.69818116	0.135634712	0.115142957	2.87633084	0	0.336035819	0
uvig_546340	6.241710315	2.321687027	1.095868207	1.644369148	6.463113016	9.419577755	6.064663742	8.466014904	3.980680083	7.962625436	1.774919637	2.074907869	6.070907674	56.28169472	5.058517904	10.34131447	3.162248834	9.169847162	6.547596357	4.911379921
uvig_547729	0.117217378	1.424600911	9.173470001	0.422167093	0	0.02927946	0.860800762	0	0.331226291	0.117027883	1.13774724	7.013902382	1.393930622	1.219900825	0.232646676	0	0.082226838	0	0	2.68796774
uvig_549670	24.29444463	35.9226673	0.045894421	81.3613834	1.605456405	0	3.009934272	0.629044817	1.293062783	0	0.529965048	0.166719299	0.659602087	1.264934645	0	0	0	0.39852033	0.235649313	0
uvig_549878	0.079110409	0.587243942	22.39652952	0.21369151	0.067460707	0.09880404	0.424251768	0.124609128	0.274774991	0.157965037	0.707879695	2.531982646	1.097563297	1.288667325	0.219819651	0.159950739	0.055495174	0.157887863	0.350102901	1.36058896
uvig_556404	0.614900243	0.660056981	0.582979312	3.395733641	0	0	0.089123651	0	0.542984565	0	10.37477049	2.074988368	0.20311936	0.264321784	0	0	0.107836618	0	0.181415958	2.073613451
uvig_556735	0.198837359	0.622230344	3.450400153	1.193545863	0.096889607	0.049667129	0.672454771	0	1.591946455	0	2.080754733	1.853839145	5.123175633	0.593808771	0	0	0.139482452	0	0.058663613	2.816244871
uvig_558797	1.604605655	10.57022841	6.748116223	2.555760004	1.026235036	1.295724477	1.102710031	1.568769194	2.340392263	0.911489378	13.06570194	3.141447037	10.50042817	1.667436237	0.691856011	1.384420907	0.363884186	1.449388289	0.74684803	1.455419065
uvig_559686	3.36991575	27.57557799	36.9687702	29.80847658	0.492628468	0	8.498780221	2.547865556	10.80805891	0	21.66487928	35.05803697	18.56785537	6.422617996	0.28091387	0.204405661	0.921945472	0	2.028243214	13.77351542
uvig_560376	1.996856171	3.700643011	2.145353743	6.506093582	1.272858312	0.504590015	1.480775829	1.316640049	3.674253857	0.764996804	6.48652017	5.466985862	2.20895809	2.57196132	0.608313022	0.492935679	0.732963642	0.973156625	1.603005497	7.235081726
uvig_562629	0.061173221	0.151364841	5.033486412	0.624239713	0.104329854	0.045840956	0.738870639	0	0.691439423	0.122148656	0.245856127	1.123659008	0.525389454	0.409663951	0.145695938	0.154605159	0	0	0.036096257	0.577620391
uvig_565240	0.417358762	1.249650958	74.41077887	0.730100738	0.544743396	0.580827497	4.960342838	3.099143328	3.74864495	0.535736643	17.02238047	15.00891577	2.954264726	8.627692149	0.781016626	0.904118549	2.446746334	0.446229089	0.738808028	0.482553948
uvig_565291	0.768458091	0.671098359	0.220777457	0.276765889	0.374454793	0.623842006	0.872479239	0.60521045	0.927396835	0.191803948	1.048905857	0.50794075	0	7.510669028	3.050387635	0.971075117	0.673832239	0.575130726	0.453441227	0
uvig_566801	0.101068546	0.419252459	0.243910133	0.345805582	0.036936564	0	0.336924166	0.238794052	0.160646528	0	1.747409464	1.012622968	0.300472813	0.178355009	0	0	0	0	0.178911431	0.511246578
uvig_567821	0.13494468	0.058923938	3.954489981	0.21870598	0.049316953	0.075841926	0.078235537	0	0.05958111	0	0.076746901	0.464761592	0.267456819	0	0.040174629	0.102315082	0	0	0.059719732	0
uvig_568287	0.621147178	0.927332884	4.521543315	4.075797165	0.458333445	0.430000809	1.394164647	0.47521662	2.486537368	0.460677676	2.47621365	16.084472	1.348344796	1.217391765	0.785481904	0.663820747	1.612195951	0.619840053	1.63362318	0.706206346
uvig_573262	11.74752027	20.11902943	2.691959337	119.4041845	1.64531924	0	4.812381374	1.329618976	1.242345947	0	5.841006221	0.20556458	5.297991214	0.916699312	0.251308447	0	0.148037783	0	0	4.55464043
uvig_573395	12.21057769	41.52636194	0.809559274	11.57424609	0.294229721	0	2.781116382	0	0.260675563	0	0.747869765	1.008295519	2.526482705	8.451596219	0	0.203473897	0	0.702973967	0.237529137	0
uvig_588944	0.119679678	0.209033743	0.226933643	0.754311685	0.043738198	0.134525307	0	0	0.126819045	0	5.363542299	0.449659149	9.606680338	0.763561829	0.142520229	0.181482309	0.125931175	0	0.211856836	0.242155757
uvig_596710	0.279900609	0.081479542	3.554353774	0	0.034097541	0.034957866	0.243412794	0	0	0.13972406	0	0.116848827	0	0	0	0	0	0	0.082579959	0.188780432
ivig_621	0	0.248188787	0.229743306	0.211768712	0.042977375	0.01468725	0.096586269	0	1.391512248	0	0.312112583	0.548205616	0.893457515	0.095780391	0.128371009	0.118883625	0	0	0.034695267	0.079314492
uvig_10847	0	0.171489787	6.025291513	0.015716366	0.039869449	0.065400652	0.227693465	0.103102037	0.100188051	0.130700834	0.089344401	0.255040004	0	0.077006795	0.207862358	0	0	0	0.115870555	0
uvig_12784	0	0.644293106	8.020926074	5.487245364	0	0	2.40720293	0	0.581785755	0	1.389517785	6.417672667	3.53655392	1.509211083	0.367771138	0	0.144428157	0	0.060743681	0.277724001
uvig_12813	0	0.957167917	51.74966173	0.300756628	0.152592541	0	2.925013602	0.657671561	2.261373111	0	10.14763149	14.40932959	2.620553869	3.570749021	0.290045231	0.633150159	1.537707471	0	0	0.56321727
uvig_14473	0	0.746080738	4.832764042	0.326527285	0.152923937	0	1.779035948	0	1.847514364	0	3.712484756	1.484822153	2.488021675	0.852024728	0	0	0.587065529	0	0	2.257761789
uvig_24628	0	5.696293306	0.109918777	0.574140896	0	0	0	0	0.037538564	0	1.233019932	1.996493385	0	0.144264937	0	0	0	0	0	1.182692723
uvig_26361	0	0.029567866	0.140071901	0.292656119	0	0	0	0	0.047836213	0	10.13619491	0	0	0.183839963	0.080638063	0	0	0	0	0
uvig_39251	0	0.204112183	18.94813647	0.928501814	0.020707108	0.127377453	0.295644492	0	0.440295733	0	0.3480229	0.260190948	1.066842959	0.346112623	0.033736893	0	0.05961998	0.254434863	0.200600057	0.401255886
uvig_44226	0	0.992553401	0.511785021	3.35822848	0.135628908	0.382390253	0.376528749	0.876837834	0.294942342	0.416832588	1.055326589	1.084501977	19.12418993	0.969769384	0.276215415	0	0.195251619	0.277752629	0.164238086	0.375453525
uvig_45936	0	0.05368164	0.169537416	0.309941834	0	0	0.106912711	0	2.562032333	0	2.489114431	0.307936768	0.121830968	0.200261272	0	0	0	0.368040962	0	0.497501238
uvig_52699	0	3.29331297	5.163058872	2.989964392	0	0.08132134	0.692075044	0.512801973	0.632468589	0.162517754	8.060471821	4.756878056	6.23746482	3.682800176	0.775388857	0	0.114189205	0	0.624334937	1.756614971
uvig_66907	0	0.877348671	4.496942808	2.159087071	0.048151171	0	3.074542973	0.622592474	3.094787552	0	3.581783757	2.612645631	2.611345225	1.448696278	0.235349751	0	0.207955537	0	0.291540215	1.199646484
uvig_81464	0	0.178657266	0.156732104	0.174647864	0	0	0.035142222	0	0.44961731	0	0.206841295	0.253047138	0	0.131651812	0.018045837	0	0	0	0	0
uvig_89698	0	13.79736083	0.385191959	2.892222231	0.306240878	0.313967732	0.283392128	3.299733957	0.39464285	0.209151049	92.16886543	31.77521192	4.56723428	24.24755344	0.748410812	0	0.293909944	0	2.410449998	0.282582867
uvig_98916	0	1.974377621	4.440418713	6.982791923	0.15022493	0.051338433	1.966091779	0	2.008497029	0	3.459938164	13.58514922	1.222054867	0.464992807	0	0	1.009232367	0	0.485101204	0.277239223
uvig_100152	0	1.473450257	1.582173762	0.680581104	0	0	1.565084426	10.84291065	1.04887798	0	0.522003566	12.7628656	2.675206935	57.45945082	0.080368448	0	15.1259245	0	0.477871954	8.466337104
uvig_100318	0	0.190261317	0.107300626	0.269023418	0.022748718	0	0.072176324	0	0.109933304	0	7.32102822	0.350809016	0	0.109846382	0	0	0	0	0	0
uvig_104399	0	0.117237642	3.957154303	0	0.147184749	0.150898411	0.194576054	0	0.047418073	0	0.061079596	0.056043029	0	0	0.079933198	0.203570559	0	0	0	0
uvig_112568	0	0.537752194	0.127374718	0.665318854	0	0.184573145	0.035699694	0	0.043499975	0	31.2942424	0.359885832	0.122043346	0.401220744	0	0.186749772	0	0.18434127	0.109002955	0
