phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_568287	105	718	2217	1913	212	194	813	17	1190	52	1840	6513	115	758	223	74	259	70	312	59	15142	567	1212	81	38	93	75	30
uvig_573262	167	1310	111	4713	64	0	236	4	50	0	365	7	38	48	6	0	2	0	0	32	11	6	14	1194	0	22	0	14
uvig_573395	182	2835	35	479	12	0	143	0	11	0	49	36	19	464	0	2	0	7	4	0	16	42	47	192	0	10	6	0
uvig_588944	2	16	11	35	2	6	0	0	6	0	394	18	81	47	4	2	2	0	4	2	2	21	15	2	0	4	1	0
uvig_596710	6	8	221	0	2	2	18	0	0	2	0	6	0	0	0	0	0	0	2	2	309	0	0	0	0	4	4	0
ivig_621	0	58	34	30	6	2	17	0	201	0	70	67	23	18	11	4	0	0	2	2	370	1967	98	11	0	4	2	0
uvig_10847	0	36	801	2	5	8	36	1	13	4	18	28	0	13	16	0	0	0	6	0	1069	9	17	5	0	2	6	0
uvig_12784	0	43	339	222	0	0	121	0	24	0	89	224	26	81	9	0	2	0	1	2	276	278	214	11	4	2	0	0
uvig_12813	0	63	2157	12	6	0	145	2	92	0	641	496	19	189	7	6	21	0	0	4	313	498	97	16	0	0	0	0
uvig_14473	0	49	201	13	6	0	88	0	75	0	234	51	18	45	0	0	8	0	0	16	67	24	102	79	0	2	0	2
uvig_24628	0	491	6	30	0	0	0	0	2	0	102	90	0	10	0	0	0	0	0	11	0	44	31	8	0	0	2	0
uvig_26361	0	2	6	12	0	0	0	0	2	0	658	0	0	10	2	0	0	0	0	0	0	14	6	0	0	0	0	0
uvig_39251	0	33	1940	91	2	12	36	0	44	0	54	22	19	45	2	0	2	6	8	7	808	151	409	13	0	1	0	0
uvig_44226	0	98	32	201	8	22	28	4	18	6	100	56	208	77	10	0	4	4	4	4	0	38	62	4	0	10	8	10
uvig_45936	0	4	8	14	0	0	6	0	118	0	178	12	1	12	0	0	0	4	0	4	2	28	106	55	0	0	0	0
uvig_52699	0	278	276	153	0	4	44	2	33	2	653	210	58	250	24	0	2	0	13	16	13	338	192	22	0	8	6	2
uvig_66907	0	61	198	91	2	0	161	2	133	0	239	95	20	81	6	0	3	0	5	9	153	115	138	32	0	10	8	6
uvig_81464	0	27	15	16	0	0	4	0	42	0	30	20	0	16	1	0	0	0	0	0	7	986	32	2	0	0	2	0
uvig_89698	0	905	16	115	12	12	14	10	16	2	5802	1090	33	1279	18	0	4	0	39	2	10	7865	8	6	2	19	6	2
uvig_98916	0	132	188	283	6	2	99	0	83	0	222	475	9	25	0	0	14	0	8	2	1137	66	81	44	0	2	22	0
uvig_100152	0	100	68	28	0	0	80	34	44	0	34	453	20	3136	2	0	213	0	8	62	215	0	40	38	2	8	2	0
uvig_100318	0	28	10	24	2	0	8	0	10	0	1034	27	0	13	0	0	0	0	0	0	4	26	8	0	0	0	0	0
uvig_104399	0	8	171	0	6	6	10	0	2	0	4	2	0	0	2	2	0	0	0	0	198	4	0	0	0	2	0	0
uvig_112568	0	40	6	30	0	8	2	0	2	0	2234	14	1	24	0	2	0	2	2	0	0	12	6	2	0	0	0	4
uvig_126164	0	6	56	38	0	8	22	0	32	0	235	38	17	30	0	0	7	2	2	32	1948	52	87	0	2	0	0	0
uvig_128497	0	79	120	59	5	0	55	1	76	0	174	62	24	103	2	4	0	0	10	48	29	90	638	107	0	0	0	5
uvig_137035	0	34	486	59	2	2	82	0	51	2	37	76	5	48	8	6	2	2	8	14	634	16	39	1	0	2	0	0
uvig_157795	0	10	217	6	0	4	4	0	2	0	10	255	0	10	0	0	2	0	0	0	2	6	57	0	0	0	0	0
uvig_169825	0	8	163	16	0	0	8	0	18	0	24	14	0	16	2	0	0	0	0	12	0	22	5	22	0	0	0	1
uvig_186352	0	141	15	83	0	4	5	3	4	0	2537	541	12	325	6	4	0	2	10	2	4	2082	20	2	0	14	2	0
uvig_186796	0	36	14	2	2	4	2	0	18	0	16	8	0	543	0	0	0	0	0	2	0	0	14	40	0	2	6	0
uvig_198367	0	10	4	12	2	0	4	0	2	0	18	2	0	2974	0	0	0	0	0	0	0	4	4	0	0	2	0	0
uvig_202570	0	8	6	4	0	0	0	0	2054	0	36	4	0	533	0	0	0	0	0	0	2	2	4	2	0	0	2	0
uvig_202790	0	48	172	34	0	4	8	16	230	0	168	30	48	62	2	10	4	0	4	11	761	255	37	2	0	0	0	0
uvig_210757	0	595	28	1382	0	0	32	0	34	0	80	2069	18	81	0	2	0	0	0	6	11	33	31	2	0	2	2	0
uvig_219547	0	12	6	8	2	0	2	2	8	0	22	4	0	8	0	0	0	0	0	4	1090	8	6	0	0	4	0	0
uvig_227995	0	4	0	4	0	0	0	0	3	0	109	6	0	4	3	0	0	0	0	0	714	2	6	19	2	0	0	0
uvig_232204	0	152	168	79	6	6	48	2	32	0	488	234	86	677	2	0	3	0	8	0	8	148	69	5	0	4	0	2
uvig_235700	0	320	183	146	7	12	3	0	38	0	350	103	101	504	6	8	0	0	6	8	3	349	169	29	2	12	2	2
uvig_279364	0	143	375	105	48	22	26	0	194	0	305	125	12	91	0	2	2	2	17	44	8	202	1136	27	5	2	20	0
uvig_300711	0	51	252	41	0	2	54	0	33	0	66	61	2	61	4	0	2	0	2	13	333	45	44	0	4	0	0	0
uvig_304456	0	1207	14	5818	62	6	8	0	11	0	304	8	0	10	0	0	0	0	0	6	8	12	22	588	0	24	0	2
uvig_321869	0	15	938	2	4	2	24	0	10	6	14	22	1	7	8	2	0	0	2	0	1333	2	6	0	0	0	2	0
uvig_350279	0	288	172	82	2	2	217	74	147	2	56	302	23	3565	6	0	239	0	14	190	559	0	104	82	0	12	4	2
uvig_360071	0	10	12	335	0	0	8	4	494	0	80	349	10	26	5	0	0	0	10	66	2	91	211	11	0	2	0	0
uvig_360411	0	29	1933	26	0	8	58	0	8	0	59	12	0	48	0	0	0	0	0	4	0	73	8	10	0	4	0	0
uvig_361314	0	12	162	14	0	0	14	0	14	0	33	187	2	36	2	0	2	0	0	4	5	11	35	2	0	4	0	0
uvig_362152	0	221	137	57	4	6	145	54	86	0	53	306	120	3056	6	0	176	0	14	124	493	20	59	55	0	8	0	2
uvig_371255	0	21	26	73	0	0	7	0	10	0	54	4	0	29	2	28	0	0	0	0	1294	231	32	2	0	0	0	0
uvig_372112	0	275	121	205	0	10	129	48	1072	0	189	370	96	2822	6	0	191	0	13	141	443	82	129	67	0	10	0	0
uvig_379756	0	32	542	24	0	0	35	0	36	0	300	469	2	72	138	2	1	0	0	5	62	175	40	4	0	2	0	0
uvig_386033	0	4	6	10	0	0	0	0	6	0	12	6	1560	187	0	0	0	0	2	0	0	4	0	0	0	0	0	0
uvig_390157	0	40	19	34	0	4	13	0	8	0	1338	52	0	24	0	0	0	2	2	4	4	14	15	8	2	10	0	0
uvig_396786	0	44	303	90	0	0	25	0	136	2	144	377	6	95	4	0	8	0	2	8	465	116	140	0	0	2	0	0
uvig_400047	0	10	198	16	0	4	8	0	0	163	30	262	0	10	8	0	0	2	4	2	0	10	6	0	0	4	0	0
uvig_427577	0	12	8	4	0	0	0	0	0	0	32	2	0	2465	2	0	0	0	0	0	2	4	10	0	0	0	0	0
uvig_427961	0	20	475	58	0	0	12	0	187	0	46	28	1	35	8	0	0	0	2	0	173	27	22	0	0	2	0	0
uvig_432191	0	179	2816	11	2	12	41	0	4	0	131	107	1	29	14	4	2	2	18	12	642	39	1025	6	4	8	6	8
uvig_436746	0	93	236	55	20	2	103	1	215	0	244	156	29	157	6	0	6	0	16	139	30	225	658	175	3	0	0	10
uvig_436944	0	208	277	175	4	2	67	2	113	0	485	129	36	86	2	0	6	0	8	67	20	183	524	69	0	0	10	0
uvig_439493	0	11	427	0	0	0	12	0	0	0	1	13	0	0	2	0	0	0	0	0	438	4	5	2	2	0	0	0
uvig_440891	0	32	133	224	0	0	10	0	16	0	265	112	19	63	0	0	0	0	13	46	8	26	324	10	0	0	0	2
uvig_451559	0	20	69	20	0	2	6	179	17	0	138	6135	5	79	1	0	0	0	0	5	20	16	50	11	0	1	0	2
uvig_485786	0	62	88	132	4	12	28	0	98	0	173	130	10	60	1	0	3	1	13	41	27	166	294	68	0	2	0	2
uvig_486069	0	2389	12	14	0	2	2	0	4	0	24	6	0	2	0	0	0	0	0	2	0	2	2	290	0	0	0	0
uvig_509703	0	14	0	21	0	10	0	0	198	0	18	186	0	5	0	2	0	0	2	2	0	172	513	9	0	1	118	2
uvig_521516	0	141	362	17	2	0	2	34	463	0	323	23	85	73	19	8	12	0	31	0	64	257	78	6	0	2	2	0
uvig_524389	0	18	407	4	6	2	19	2	5	0	11	34	0	6	4	2	0	0	4	0	424	2	30	2	0	0	2	0
uvig_524473	0	42	10	16	0	4	18	0	0	2	2390	14	0	24	18	2	8	0	2	0	0	18	12	6	2	0	0	2
uvig_533478	0	574	14	82	12	10	16	2	14	2	1333	400	18	223	6	2	2	0	6	2	2	1378	11	0	0	4	2	0
uvig_537319	0	105	221	69	5	2	48	2	174	0	1127	1260	38	305	8	0	5	1	2	115	238	588	757	103	0	2	0	0
uvig_538036	0	161	598	180	11	0	31	0	23	0	1697	120	11	52	4	0	0	4	11	47	2	364	388	57	0	2	5	0
uvig_540412	0	20	2	18	0	4	2	0	18	0	60	18	0	12	2	0	0	2	0	0	749	26	42	0	0	0	0	0
uvig_541923	0	61	28	130	3	0	8	0	16	0	60	29	0	1061	2	0	41	0	6	4	4	26	101	10	2581	0	0	0
uvig_542539	0	14	4	2	0	268	2	2	2	0	48	6	0	3524	0	0	2	0	4	0	0	12	8	4	0	0	0	0
uvig_546341	0	22	191	8	0	0	10	0	6	0	34	26	0	28	4	0	0	2	2	2	2	1292	55	4	0	10	6	0
uvig_557689	0	116	134	301	28	10	42	0	206	0	312	269	39	99	8	0	7	6	9	71	14	268	817	167	0	6	4	12
uvig_517098	0	0	5	7	2	6	8	0	756	2	18	49	3	9	3	4	193	0	0	0	0	4	7	67	0	0	6	3
