phage_id	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_349986	0.42218212	0.553384819	1.313634778	0.323895693	0	0	0	0.69446626	0.117327226	0	0	0.144595839	0	88.73085672	0	0.285811955	0	0
uvig_360064	0.255902885	0.429805898	0.075576365	0.09317224	0.204341561	0.173469542	0.040123697	0.114154876	0.067500993	0.540083015	7.911097753	0.072790585	0.420573606	0	0	0	0	0
uvig_366661	2.866206765	3.575917983	1.730680959	0.756363486	0.247585906	0.378324921	0.262520916	0.373445684	0.625663489	1.850959359	0.811931769	2.653412366	2.415833452	2.297519895	0	0.609652545	0.786314438	0.264228196
uvig_368605	1.274444476	8.963572664	0.506616406	0.358548346	0.240979336	0	0	0	0.075414033	0.086199447	0.025995599	1.185002704	0.330899165	0.098079517	0	0	0	0
uvig_371543	1.898243943	2.216730099	5.11176744	0.617833505	0.234867926	0.368093482	0.83011918	0.1816731	0.751976664	1.350676438	13.12714349	1.952789068	1.112402182	0	0	0	0.057378698	0
uvig_374792	2.513772335	6.513930469	1.323671056	1.499984635	0.253054244	0	0	0	0.161214022	0.122846806	0.259332689	11.93751203	0.58475877	0.279555281	0	0	0	0
uvig_378528	4.826335328	4.322643369	0.780741052	3.055603523	1.273270773	1.877360325	0.473711471	1.853148104	2.789273962	2.277274864	1.33919993	3.284081447	4.930440782	3.368469672	1.559250804	1.504549283	1.596242109	1.787970788
uvig_378623	4.412668381	12.81157214	7.276993078	11.67953959	1.113699576	1.470686504	2.697073334	0.414776896	0.73578598	23.12791688	9.426550333	3.022645707	2.647334789	1.196155588	0.239934725	0.238985654	0.262002006	0.440207595
uvig_380418	0.570410592	0.954929941	0.348743041	0.310510963	0.628615375	0.53364387	0.092574312	0.263380746	0.233609758	0	44.61166311	0.23992015	0.533013034	0.15191027	0.609428225	0.227631604	0.332739285	0
uvig_380984	0.695556413	1.224831115	1.040588252	0.9558569	0.073556014	0	0.064994249	0.092456717	0	0.749873014	17.77106786	2.551900847	0.508549849	0.462161402	0	0.0532716	0.233608434	0
uvig_382713	4.194899144	3.726801438	3.287316153	0.807886633	0.522833323	0.147947807	0.256653683	0.146039731	0.474951662	0.789639791	0.416737352	4.735913103	3.78904906	3.481565488	0.168958315	0.252434992	0.645742135	0
uvig_386381	65.71561628	105.3450955	23.63611258	12.11817813	1.136120067	2.686750438	1.36240598	1.836068922	5.730015236	11.99592482	0.374241846	13.95626184	77.70191615	11.06056816	4.720467491	3.114939526	2.061847369	3.031220158
uvig_388303	0.909896316	1.74037682	0.42685407	0.38841176	0.366386599	0.186619644	0.226617981	0.460532051	0.272317504	3.641780237	0.03754769	7.400160562	1.285675402	2.408300203	0.479524626	0.238813924	0.145452076	0.293260848
uvig_389121	5.483483156	0.444266686	12.5498376	0.433381562	0.380189912	0	0.335936609	0.159294072	0.470961401	0	0.194811339	0.507867427	1.157222443	0.122501516	0	0.642473071	1.207454903	0.338121342
uvig_392738	16.09396579	26.30440869	47.80706104	211.5224749	2.261100593	12.15678557	1.331942173	1.263157908	2.73870196	2.561220165	7.209066692	18.08426195	136.4669763	773.6416356	1.217825166	4.670080857	2.260712711	8.937362242
uvig_401215	33.38439568	8.59393826	2.376750791	3.133591757	1.547048564	2.954969424	1.104095498	2.617694274	3.051516104	2.426387324	0.060978149	31.8163577	0.745145882	0.747714977	2.941970685	1.594446231	1.748004968	1.587536974
uvig_413650	0.804389877	1.359585377	1.35243767	0.294727495	0.369362475	0.658473941	0.130547785	0.278563559	0.603964523	0.125516568	5.583267419	1.421003116	0.713105787	0.142815351	0.322279623	0.214003223	0.410573719	0.197095186
uvig_414386	1.060409648	0.467025241	0.615907148	0.674937039	0.148024441	0	0	0.279090445	0	0.25150795	0.151697026	0.271179211	0.3475725	56.8764774	0	0.268009996	0	0.39493596
uvig_416283	59.85127857	33.99833761	4.2305492	10.16356984	2.574467612	3.402765171	1.26698001	2.457716986	3.148760798	2.547044077	0.13358693	71.77580807	0.782199687	0.756020743	1.137366435	2.218532268	2.949684268	0.869467976
uvig_418142	0.760640012	2.258911274	0	88.0940917	0.060789545	0.077408148	0	0.03820491	0.090363879	0.413149444	0.031148887	0.146167618	0.150668328	0.176283749	0	0	0	0
uvig_418838	2.341505575	9.887149646	3.434676965	3.051010919	1.281988155	0.31852823	0.718340328	1.25768075	0.092960002	3.71891698	2.723721625	2.133778803	4.029921385	5.138202377	1.000349274	1.404007411	0.297914568	0.16684892
uvig_426811	0.366472218	0.2198579	366.8361364	0.075695678	0.18445853	0.093954269	0	0	0.082259482	0.250730414	0.037807014	0.076033367	0.086624495	0.106982347	0.053648498	0.053436289	0	0.196857509
uvig_433285	0.986146221	2.981824548	0.423071308	5.322707226	0.127098894	0.224093216	0.103666016	0.098312488	0.174399661	0.730919222	3.947646702	0.720920321	1.178446481	2.041335079	0.056870525	0.339873428	0.186303065	0.104340199
uvig_433958	9.113119319	25.34792512	5.692559994	2.462426616	0.720065827	0.967856747	0.812988265	1.106222928	2.646218361	4.350087143	3.218199697	8.001945358	9.79497748	7.482432254	1.134391938	1.042989055	0.984626973	1.280778979
uvig_435637	12.20024187	8.028642281	3.920612829	1.670811707	0.392609587	0.166646973	0.231273773	0	0.194538524	2.890688438	0.905288609	4.825013114	8.706614088	1.644542594	0.380626013	0.473900541	0.207816478	0.174583381
uvig_436340	0.417819331	1.0565214	0.257964623	0.722426212	0.275547083	0.21929747	0.213039736	0.259763042	0.025600109	0.702272019	11.30416809	0.836073913	0.341474987	0.033294152	0.150264334	0.199559944	0.191431856	0.183793046
uvig_436701	3.026899696	2.727412658	4.500484304	4.79122044	1.850151093	1.449811754	0.754521883	1.788892007	2.256620556	1.289676718	0.291700704	2.68332032	2.772426729	1.054708762	1.51772852	1.649154643	0.979323727	2.658000962
uvig_440553	1.512450216	8.397881167	1.753152494	0.627481679	0.237856067	0.259612279	0.54043746	0.085421358	0.681892532	0.69281252	33.53405856	0.933749574	1.755297982	2.660500478	0.197653728	0.344525827	0.377706596	0
uvig_441164	0.378808732	0.650502688	0	6.109238695	0.109153021	0.277986395	0.09644784	0.182934146	0.108170907	0.618205398	0.540662372	0.041659829	0.688211589	0	0.052910678	0.026350694	0.144442451	0
uvig_443747	0.269426642	0.032961329	0.039122097	529.7231063	0.018804869	0.101769354	0.008308011	0.017727678	0	0.015975652	0.737132193	0.051675481	0.056420588	0.249939633	0	0.146405139	0	0.025086123
uvig_448159	3.827675362	2.427025593	10.98039191	4.400876683	2.117699647	5.393269783	1.4393876	3.890405695	3.692808847	3.321395138	1.168591409	0.988552782	0.637502277	0.393661687	3.316483739	2.654489947	2.069432827	0.869249115
uvig_451553	1.375089757	84.20714952	0.036084924	0.306461213	0.043362467	0	0	0	0.032229232	0.736770576	0.166643697	0.208528902	0.186666936	0.230536027	0	0	0	0
uvig_453172	0.179828196	0.253845738	0	0.874945835	0.144822305	0.122942484	0	0.06067845	0.035879814	0	10.0551463	0.1989847	0.409323833	0	0	0	0	0
uvig_454815	9.150799369	17.53732272	5.251944098	2.460391578	0.925634868	1.446567071	0.66918512	0.740398176	3.049001354	3.788882894	2.845801462	7.997018381	9.231717165	6.771632671	0.887184309	1.40169141	1.068999108	0.729665196
uvig_456586	6.816239108	2.162187668	1.055309106	0.617650631	0.17292845	0.293604678	0.101866629	0	0.342745023	0.489703814	0.797485142	4.052439561	2.240788836	2.618817177	0	0.584454605	0	0.461380992
uvig_460500	2.05037196	65.69960987	24.49845407	2.187265729	0.481892627	0.557847359	0.309673704	1.321566793	0.781456512	0.372173878	1.503993782	0.91291841	0.594333772	0.846934298	0.891896494	0.888368565	0.486963008	0.467531457
uvig_460930	0.580903735	64.71939503	0.105989691	0.511777016	0.03980172	0	0	0	0	0.0811524	0.154999062	0.156770109	0.253373466	0.169284284	0.069456342	0.011530268	0.025281461	0.042477121
uvig_462788	29.17693773	46.52900202	19.08087554	25.014371	25.54514121	37.62350343	8.702357868	19.82642286	32.42569246	41.18120644	9.501691122	41.97057874	27.26085441	20.37900217	20.70002058	28.2524255	25.04750201	14.37015702
uvig_469041	37.36174355	18.30634325	6.603358419	7.129823495	0.525117705	0.742971128	0.4124401	1.026744693	1.344348361	0.198272478	0.298970125	38.27998463	0.608896689	0.225598533	0.678786136	0.929639113	1.111823202	1.089696213
uvig_483976	1.71704793	0.105030783	3.027505121	0.439103098	0.299607162	13.59823322	0.245823983	0.161397084	0.445367131	0.618146427	0.712772857	1.813254881	1.440500223	0.20686465	0.186725757	0.030997859	0.424790213	0
uvig_498906	0.82054155	1.969071957	0.137477006	0.338969484	0	1.051831192	0	0.103826578	0.061393761	0	14.09438517	0.605300754	2.15505188	2.79459214	3.84385559	7.178720776	6.558410551	3.746540497
uvig_503101	1.140625122	31.80983888	6.71828857	0.805238884	2.14444934	3.855102207	1.783378791	3.3825628	2.500181736	2.286198212	0.387821393	2.696103889	0.241344699	0.325160461	2.201288376	3.288871651	4.273325004	1.794976831
uvig_503689	5.329161259	3.232013441	7.177229917	6.556519565	0.892212503	1.43909158	0.893475632	1.345766863	1.591532542	1.313828522	0.594326779	6.3269695	3.173509682	1.696138025	1.210971456	1.873888983	1.652933683	1.269580615
uvig_504185	4.445098413	4.149123036	1.876049989	2.51475088	0.362315637	0.205051214	0.142285717	0	0.059842612	3.693657448	0.660097653	4.056301442	4.957423679	5.759282912	0	0	0	0.859266352
uvig_505624	3.179856756	0.075052057	0	0.268448333	0.080284083	0.477083086	0.283756742	0.470930169	0.238685162	0.363761283	0	0.036769898	0.09774751	0.05173689	0.155667164	0.232577126	0.212480235	0.428403192
uvig_505859	0.245127946	0.395850263	0	0.163821809	0.02566338	0.065358433	0.272114597	0	0	0	0.05260021	0.09403008	0.107128075	0	0	0.037172468	0	0
uvig_505862	1.970417381	30.81243912	9.319156802	2.099573443	1.289315695	0.093816452	0.585895922	1.574310607	0	1.87771972	6.833031728	5.651959021	1.845278506	0.569735572	1.285675273	0.747010681	0	0.196568747
uvig_506290	15.46871397	0.566612479	0	0.440975623	0.794901178	0.944729991	0.374600725	0.932545856	1.18162348	0.450204854	0.081462321	5.934221013	0.34564586	0.051225241	0.847702358	0.652451686	0.589060981	0.565555359
uvig_507847	9.592061954	0.444192558	0	0.181253543	0.111801905	0.126547761	0.065858933	0.03122892	0.018465993	0.126641554	0.025461285	0.102409954	0.123157186	0.048031795	0.036129796	0.071973767	0.05917909	0
uvig_513534	0.692618173	0.855987027	2.093531773	0.3879864	0	0.188441525	0	0	0.109990405	1.005766355	14.97612879	3.151626545	2.606105944	0.786762484	0	0.107175713	0	0
uvig_515684	0.670144095	1.884323878	1.13003159	0.825557531	0.226322391	0	0.149984207	0	0	0.961359494	17.77221868	1.852834148	1.107129097	0	0	0	0	0
uvig_518590	0.34431842	6.560115509	5.646692616	0.265885641	0.106023555	0.2700164	0.093682637	0	0	0.90072176	17.43897828	1.347498599	1.355401344	0.307457963	0	0	0	0
uvig_518634	13.43536626	0.800162169	0	0.563735707	0.808390655	1.574358003	0.588243509	1.434511004	0.565494417	0	0.146196594	0.522692871	0.347376043	0.18386306	1.106422937	0.482145318	2.642900069	1.014975594
uvig_519284	0.702527947	19.66349892	14.40512942	0.169374985	0.111439894	0.094603503	0.065645684	0	0.110437205	0.252462987	0.076136528	0.238182827	10.87381058	0.287257617	0	0.376638774	0	0
uvig_525660	5.215236362	2.208550526	0.089618747	19.59863494	29.92516369	45.83700788	10.75281683	31.98005127	41.02200707	32.79929515	0.234525263	0.413080646	0.512766208	1.30124538	0	0.545962299	0.427530795	0.574659121
uvig_527169	7.549330945	12.21949604	10.07423817	2.870976034	0.76532137	0.531569667	1.045097531	0.69961872	0.982518491	1.891426308	0.677358208	9.447976951	7.896049849	6.725325114	0.607059459	1.360480979	0.220963981	0.371256786
uvig_527170	24.2426355	14.0214186	2.640113984	5.618390668	0.283264953	0.577125963	0.100117404	0.284841399	0.842148757	0.57755371	0.087087884	23.71548485	0.192147909	0	0.65908534	0.656478304	0.899628437	0.604611051
uvig_528432	0.258097263	0.114636465	0.014322426	471.6893186	0.030119157	0.087664255	0.015207629	0.043266827	1.343167097	0.073107691	0.132284716	0.023647705	0.047148029	0.083183445	0	0.286688426	0	0
uvig_528435	0.334223618	0.300650831	0	407.4542712	0.017152522	0	0	0.043119952	15.34936642	0	1.529293633	0.031423239	0.053700547	0.066320854	0.049886934	0.248448021	0	0.091527423
uvig_529021	7.224259196	20.35702424	9.091321059	0.402337918	0.25211175	0.107011294	0	0.21126235	0.187382515	0.142787477	0	0.865998865	0.394651544	0.812332747	0	1.278111322	0	1.345291296
uvig_529959	5.189349204	8.650735556	5.595441614	2.437359101	0.470674422	0	0.237650808	0	0.399805276	9.482414553	2.239492211	8.114581934	8.736175905	4.159725385	0	0.584361182	0	1.255780826
uvig_530022	18.43545711	22.27545508	13.55842911	5.83839224	0.71020198	0.425579529	0.369138805	0.840181703	2.515092443	8.943794045	0.984701117	17.25847695	19.32462887	6.057401277	1.761812876	2.934825246	1.691661528	2.452160473
uvig_533592	1.117034368	0.590634601	0.32989623	1.474300128	0.086718869	0	0	0	0.165738744	1.30504516	0.584005628	0.175889628	6.315526938	0.311351555	0	0.053832478	0.078689338	0.661056848
uvig_534725	0.20468121	0.694872533	0	0.146561564	0.080358212	0.272870624	0.094672915	0.067337856	0.039817591	0.364097155	27.69770689	2.968843807	0.559072934	0	0	0.077597291	0.297746995	0
uvig_539326	0.750483712	0.362678751	0.232684677	0.168928017	0.013980605	0	0.024706585	0.070292056	0.062346662	0.095017644	0.136110999	0.076836964	0.193317565	0.297310869	0.040661631	0.141752775	0.066602045	0.074601786
uvig_540511	0.535461344	0.182341001	0.288562886	0.184461308	0	0	0.051066272	0	0.042954967	6.382767954	0.148067948	0.105876695	3.226715345	0.195527382	0	0	0	0
uvig_540784	0.387991754	0.309984926	0.045990485	0.264591148	0.013816441	0	0	0.034733333	0.02053819	0.046950959	0.042477708	0.110738136	0.162210204	0.547573185	0	0	0	8.662780277
uvig_546131	0.708226906	0.412085524	0	15.69818116	0.135634712	0.115142957	2.87633084	0	0.336035819	0	0.0926666	0.496962719	0.165138031	0	0	0.425667511	0.071794294	0
uvig_546340	1.774919637	2.074907869	6.070907674	56.28169472	5.058517904	10.34131447	3.162248834	9.169847162	6.547596357	4.911379921	0.070530927	1.055950917	0.646409786	0	8.607226435	6.180664824	5.683025845	5.875964731
uvig_547729	1.13774724	7.013902382	1.393930622	1.219900825	0.232646676	0	0.082226838	0	0	2.68796774	4.386905833	2.099065788	1.444585589	0.089953688	0	0	0	0.248284777
uvig_549670	0.529965048	0.166719299	0.659602087	1.264934645	0	0	0	0.39852033	0.235649313	0	0	0.07260444	0.082717933	138.14274	0	1.090690088	0.251733226	1.268862932
uvig_549878	0.707879695	2.531982646	1.097563297	1.288667325	0.219819651	0.159950739	0.055495174	0.157887863	0.350102901	1.36058896	0.595365741	0.161802031	10.78596005	0.182130153	0.09133291	0.159200369	0.099732982	0.251352367
uvig_556404	10.37477049	2.074988368	0.20311936	0.264321784	0	0	0.107836618	0	0.181415958	2.073613451	0.0312675	3.814829582	1.703463236	0.471880068	0	0.176773461	0	1.302455082
uvig_556735	2.080754733	1.853839145	5.123175633	0.593808771	0	0	0.139482452	0	0.058663613	2.816244871	4.853194751	2.024341744	3.274156431	2.517728522	0	0	0	1.263506066
uvig_558797	13.06570194	3.141447037	10.50042817	1.667436237	0.691856011	1.384420907	0.363884186	1.449388289	0.74684803	1.455419065	0.35451071	2.821636098	2.398115503	2.57954775	1.293567253	1.12142914	0.732427757	0.703201293
uvig_559686	21.66487928	35.05803697	18.56785537	6.422617996	0.28091387	0.204405661	0.921945472	0	2.028243214	13.77351542	4.482757832	32.32986971	24.43686354	15.43904181	0	2.092595051	0	1.284841744
uvig_560376	6.48652017	5.466985862	2.20895809	2.57196132	0.608313022	0.492935679	0.732963642	0.973156625	1.603005497	7.235081726	2.465286076	6.572563079	9.363723792	8.873698016	0.884618338	0.640813963	0.395173012	1.770552969
uvig_562629	0.245856127	1.123659008	0.525389454	0.409663951	0.145695938	0.154605159	0	0	0.036096257	0.577620391	16.67303388	1.751619305	1.577484167	0.633756002	0.070624439	0.035172541	0.038559956	0
uvig_565240	17.02238047	15.00891577	2.954264726	8.627692149	0.781016626	0.904118549	2.446746334	0.446229089	0.738808028	0.482553948	22.26551055	13.20251289	2.334036314	4.804273938	0.826012094	1.234117159	0.450991047	0.947176355
uvig_565291	1.048905857	0.50794075	0	7.510669028	3.050387635	0.971075117	0.673832239	0.575130726	0.453441227	0	0.156303489	0.209560421	0.616774207	0	0.221796077	0.552296887	0.605487776	0
uvig_566801	1.747409464	1.012622968	0.300472813	0.178355009	0	0	0	0	0.178911431	0.511246578	0	2.218712218	1.397338414	0.232682779	0	0.087166513	0	0
uvig_567821	0.076746901	0.464761592	0.267456819	0	0.040174629	0.102315082	0	0	0.059719732	0	7.966663683	0.229998425	0.146740293	0.077668336	0	0	0.063795818	0
uvig_568287	2.47621365	16.084472	1.348344796	1.217391765	0.785481904	0.663820747	1.612195951	0.619840053	1.63362318	0.706206346	54.65856183	0.914697206	2.227580493	0.551579941	0.38929044	0.474484271	0.419500922	0.563865887
uvig_573262	5.841006221	0.20556458	5.297991214	0.916699312	0.251308447	0	0.148037783	0	0	4.55464043	0.472163224	0.115098604	0.305973163	96.68348277	0	1.334707395	0	3.12901119
uvig_573395	0.747869765	1.008295519	2.526482705	8.451596219	0	0.203473897	0	0.702973967	0.237529137	0	0.655019979	0.768428014	0.979689041	14.82805812	0	0.57862671	0.380612031	0
uvig_588944	5.363542299	0.449659149	9.606680338	0.763561829	0.142520229	0.181482309	0.125931175	0	0.211856836	0.242155757	0.073028125	0.342687913	0.278873497	0.137764918	0	0.206435347	0.056579207	0
uvig_596710	0	0.116848827	0	0	0	0	0	0	0.082579959	0.188780432	8.795910746	0	0	0	0	0.160933419	0.176432677	0
ivig_621	0.312112583	0.548205616	0.893457515	0.095780391	0.128371009	0.118883625	0	0	0.034695267	0.079314492	4.425064747	10.51336156	0.596760142	0.248175598	0	0.067614807	0.037063344	0
uvig_10847	0.089344401	0.255040004	0	0.077006795	0.207862358	0	0	0	0.115870555	0	14.23236945	0.053550231	0.115240266	0.125579282	0	0.037635129	0.123779137	0
uvig_12784	1.389517785	6.417672667	3.53655392	1.509211083	0.367771138	0	0.144428157	0	0.060743681	0.277724001	11.55813742	5.202869133	4.562977975	0.869000334	0.475394273	0.118378458	0	0
uvig_12813	10.14763149	14.40932959	2.620553869	3.570749021	0.290045231	0.633150159	1.537707471	0	0	0.56321727	13.29093897	9.450613536	2.09719536	1.281680556	0	0	0	0
uvig_14473	3.712484756	1.484822153	2.488021675	0.852024728	0	0	0.587065529	0	0	2.257761789	2.851204007	0.456440389	2.210087608	6.342041333	0	0.120294951	0	0.443162592
uvig_24628	1.233019932	1.996493385	0	0.144264937	0	0	0	0	0	1.182692723	0	0.637597499	0.511790376	0.489342648	0	0	0.100485012	0
uvig_26361	10.13619491	0	0	0.183839963	0.080638063	0	0	0	0	0	0	0.258524138	0.126229484	0	0	0	0	0
uvig_39251	0.3480229	0.260190948	1.066842959	0.346112623	0.033736893	0	0.05961998	0.254434863	0.200600057	0.401255886	13.96786699	1.166581305	3.599961579	0.423946027	0	0.024433329	0	0
uvig_44226	1.055326589	1.084501977	19.12418993	0.969769384	0.276215415	0	0.195251619	0.277752629	0.164238086	0.375453525	0	0.480722534	0.893591576	0.213599399	0	0.400087941	0.350895851	1.473910649
uvig_45936	2.489114431	0.307936768	0.121830968	0.200261272	0	0	0	0.368040962	0	0.497501238	0.075016971	0.469360886	2.024376194	3.891712103	0	0	0	0
uvig_52699	8.060471821	4.756878056	6.23746482	3.682800176	0.775388857	0	0.114189205	0	0.624334937	1.756614971	0.430422835	5.001358502	3.236748888	1.374115121	0	0.374374148	0.307822173	0.344795473
uvig_66907	3.581783757	2.612645631	2.611345225	1.448696278	0.235349751	0	0.207955537	0	0.291540215	1.199646484	6.150317851	2.065966644	2.824496521	2.426635771	0	0.5681592	0.498302212	1.25584774
uvig_81464	0.206841295	0.253047138	0	0.131651812	0.018045837	0	0	0	0	0	0.129454962	8.149236312	0.301318966	0.069774887	0	0	0.057312236	0
uvig_89698	92.16886543	31.77521192	4.56723428	24.24755344	0.748410812	0	0.293909944	0	2.410449998	0.282582867	0.426099658	149.7715234	0.173562941	0.48229296	0.24185572	1.144270494	0.396149519	0.443732041
uvig_98916	3.459938164	13.58514922	1.222054867	0.464992807	0	0	1.009232367	0	0.485101204	0.277239223	47.5313879	1.233057421	1.72409375	3.46993384	0	0.118171824	1.425080539	0
uvig_100152	0.522003566	12.7628656	2.675206935	57.45945082	0.080368448	0	15.1259245	0	0.477871954	8.466337104	8.853962563	0	0.838716217	2.952101632	0.233746114	0.465643046	0.127622108	0
uvig_100318	7.32102822	0.350809016	0	0.109846382	0	0	0	0	0	0	0.075965465	0.220672845	0.077357429	0	0	0	0	0
uvig_104399	0.061079596	0.056043029	0	0	0.079933198	0.203570559	0	0	0	0	8.109723012	0.073218387	0	0	0	0.115780318	0	0
uvig_112568	31.2942424	0.359885832	0.122043346	0.401220744	0	0.186749772	0	0.18434127	0.109002955	0	0	0.201505323	0.114787083	0.141763499	0	0	0	0.782574227
uvig_126164	1.540866805	0.457231639	0.971133624	0.234752029	0	0	0.212296605	0.086285643	0.051021619	1.866192886	34.26027605	0.408718771	0.779070905	0	0.099826785	0	0	0
uvig_128497	2.787810727	1.822892956	3.350102625	1.969437146	0.083869695	0.427191733	0	0	0.623363027	6.840133661	1.246283091	1.728544439	13.96031479	8.674630193	0	0	0	1.118840857
uvig_137035	0.17986934	0.677991815	0.211766986	0.278475838	0.10179031	0.19442651	0.044971066	0.063973	0.151311664	0.605330794	8.267026771	0.093239386	0.258928897	0.024598497	0	0.036859887	0	0
uvig_157795	0.116367885	5.445387159	0	0.138874979	0	0	0.107649225	0	0	0	0.06242633	0.083696712	0.905875457	0	0	0	0	0
uvig_169825	0.365713138	0.391482901	0	0.290964609	0.079766465	0	0	0	0	1.626371972	0	0.401861134	0.10405425	1.696309745	0	0	0	0.212820568
uvig_186352	39.31119321	15.38326299	1.61998069	6.009937888	0.243336939	0.413146961	0	0.203909313	0.602868735	0.275635448	0.166249527	38.67234321	0.423239556	0.156811861	0	0.822417563	0.128803339	0
uvig_186796	0.147192386	0.135055038	0	5.961506961	0	0	0	0	0	0.163645728	0	0	0.175895162	1.861994992	0	0.069753168	0.229412976	0
uvig_198367	0.219790484	0.044814837	0	43.33793446	0	0	0	0	0	0	0	0.05854912	0.066704766	0	0	0.092583791	0	0
uvig_202570	0.331296651	0.067550719	0	5.853729058	0	0	0	0	0	0	0.049368418	0.022063202	0.050273027	0.093131735	0	0	0.076497265	0
uvig_202790	1.351836744	0.442987693	3.365030734	0.595384492	0.04212171	0.536369133	0.148875327	0	0.125228148	0.787257786	16.42495885	2.459683052	0.406609185	0.081432565	0	0	0	0
uvig_210757	0.806856285	38.29324149	1.581654193	0.974949412	0	0.134457492	0	0	0	0.538228591	0.297579872	0.398973584	0.427000505	0.10206794	0	0.07647241	0.083837354	0
uvig_219547	0.243039943	0.08109058	0	0.105471671	0	0	0	0	0	0.393028714	32.29878168	0.105942195	0.090524622	0	0	0.167526512	0	0
uvig_227995	1.618441408	0.163484723	0	0.070879613	0.116587709	0	0	0	0	0	28.43631809	0.035597908	0.121669642	1.42750369	0.226058234	0	0	0
uvig_232204	7.013257166	6.171223002	10.76790527	11.61126333	0.075229984	0	0.199420118	0	0.447318574	0	0.30838596	2.549679903	1.354283318	0.363599353	0	0.217935769	0	0.401434057
uvig_235700	2.684731299	1.449857926	6.74973913	4.613751313	0.120460611	0.409045464	0	0	0.179065135	0.54579818	0.06172466	3.209092325	1.770434982	1.125599612	0.116783807	0.348965593	0.063762325	0.214262937
uvig_279364	1.104313875	0.830535391	0.378535634	0.393210355	0	0.048269355	0.033494265	0.047646828	0.23947965	1.416950505	0.077693976	0.876734431	5.617350423	0.494663207	0.137810575	0.027453092	0.300970584	0
uvig_300711	0.54074405	0.917134625	0.142761349	0.596442405	0.085776602	0	0.075792386	0	0.063753615	0.947328233	7.31807264	0.44196139	0.492335313	0	0.249475359	0	0	0
uvig_304456	4.489760027	0.21681782	0	0.176254579	0	0	0	0	0	0.788152233	0.316916026	0.212449051	0.443744233	43.94202094	0	1.3437837	0	0.412537866
uvig_321869	0.074958177	0.2161569	0.04664701	0.044728042	0.112109393	0.07137889	0	0	0.041662755	0	19.14369646	0.012836451	0.043873545	0	0	0	0.044506387	0
uvig_350279	0.74627516	7.385388451	2.670371154	56.69716677	0.209277838	0	14.73182774	0	0.725881951	22.52028459	19.98147001	0	1.892800293	5.529399473	0	0.606262613	0.221550287	0.372241878
uvig_360071	0.939171286	7.518577602	1.022792775	0.36426633	0.153633475	0	0	0	0.456753435	6.891409681	0.06297809	1.280619806	3.382967069	0.653432392	0	0.089012991	0	0
uvig_360411	0.892528755	0.333124743	0	0.866567318	0	0	0	0	0	0.538194816	0	1.323783819	0.165280146	0.765461514	0	0.229402834	0	0
uvig_361314	0.517426112	5.380609188	0.273210402	0.673639843	0.082077747	0	0.145048142	0	0	0.557832364	0.210285377	0.206752653	0.749484994	0.158678305	0	0.237773239	0	0
uvig_362152	0.702799618	7.44616258	13.8633991	48.36151093	0.208241809	0	10.79483695	0	0.722288476	14.62468924	17.53505913	0.317913995	1.068484324	3.690383432	0	0.402174208	0	0.370399097
uvig_371255	0.525151099	0.071384833	0	0.336573083	0.050907474	1.815086647	0	0	0	0	33.75432777	2.692938912	0.425011805	0.098417804	0	0	0	0
uvig_372112	2.329391465	8.368311549	10.30824522	41.50768849	0.193549903	0	10.88834353	0	0.623377368	15.45642684	14.64498969	1.211486367	2.171355244	4.17838673	0	0.467249943	0	0
uvig_379756	4.298743391	12.3324269	0.24967962	1.231242581	5.175596181	0.1910289	0.066277793	0	0	0.637234947	2.382959297	3.005953917	0.782781862	0.290023649	0	0.108647276	0	0
uvig_386033	0.183745068	0.16859362	208.1094858	3.417172599	0	0	0	0	0.119149286	0	0	0.073420686	0	0	0	0	0	0
uvig_390157	8.855478655	0.631560139	0	0.189564946	0	0	0	0.087095803	0.051500676	0.235464388	0.071010176	0.111072863	0.135583763	0.267916258	0.100764087	0.250913777	0	0
uvig_396786	1.552808563	7.460229983	0.563688933	1.222559189	0.112895452	0	0.39901864	0	0.083909749	0.767281499	13.44971391	1.499468745	2.061787759	0	0	0.08176247	0	0
uvig_400047	0.312818438	5.013347637	0	0.124440559	0.21833437	0	0	0.137218412	0.162277416	0.185485685	0	0.124995705	0.085444249	0	0	0.158124681	0	0
uvig_427577	0.385149551	0.04417381	0	35.40684301	0.063004337	0	0	0	0	0	0.064567516	0.05771164	0.16437657	0	0	0	0	0
uvig_427961	0.580656736	0.648597259	0.109975126	0.527254804	0.264309428	0	0	0	0.098224231	0	5.857501501	0.408553941	0.379266788	0	0	0.095710639	0	0
uvig_432191	0.54151997	0.811675429	0.036014386	0.143064553	0.151471961	0.110217862	0.03824027	0.054398194	0.289496081	0.44119821	7.118408016	0.193255468	5.786654359	0.125501116	0.125870229	0.125372345	0.103085076	0.461867543
uvig_436746	3.885329183	4.558458789	4.023174079	2.983516953	0.250063483	0	0.441913242	0	0.991254061	19.68620976	1.281338622	4.294815533	14.30949751	14.10032743	0.363646239	0	0	2.223935923
uvig_436944	7.78536834	3.79999108	5.034690286	1.647504999	0.084028856	0	0.445488449	0	0.499636798	9.56580543	0.861136684	3.521376966	11.48759746	5.604536115	0	0	0.667173506	0
