phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_229980	0.129265658	0.512230919	3.571926165	0.428315079	0.047241495	0.108975283	0.155506863	1.2216608	2.680180691	0.077434012	4.038525816	1.961721745	0.630533815	0.126479551	0	0.078039568	0.048888824	0.041070738
uvig_230359	0.93441432	0.52135172	0.536913124	0.261750422	1.252135666	1.050323459	0.993182865	0	0.770121206	1.243871649	0.063352932	4.827368311	0.354825832	0.478052061	1.438374208	1.432684667	1.177998292	0.329872662
uvig_234678	1.783476106	12.15328791	0.199527248	58.0991571	0.202875067	0.035403212	0.667641404	0	0.104297325	0.035376018	0.057656739	0.148162145	0.220174575	11.6652987	0	0.101864768	0.134010255	0.225159848
uvig_234806	0.185246693	3.53212853	5.343412661	3.202462671	0.090267138	0	1.00238726	0	3.664217983	0	1.092689947	7.291320372	10.64750274	2.772120112	0	0.31953182	0.233536969	0
uvig_235440	0.269105471	2.908263312	16.88533573	1.526495262	0.196694852	0	5.148547991	0	1.354503722	0	6.773548131	1.59613957	26.06480967	1.161641243	0.233011554	0	0	0.427505671
uvig_238269	0.596771657	170.3968484	0.804266064	0.429863489	0.27757734	0.447198676	0.566156251	2.307254462	2.625299657	0	0.893817819	0.665759072	0.387675993	0.437151297	0.375803152	0.374316649	0.410366527	0.344742517
uvig_239614	0.44951854	3.647072463	1.029838017	5.013598169	0.031796377	0.032598641	0.113492714	0	0.640234008	0	0.106178577	5.247421054	2.045348592	3.722279716	0	0.400193055	0	0
uvig_239813	3.510756554	12.75721935	10.18376405	11.03101852	1.032333387	1.300296038	2.012001092	0.762744238	3.321086559	0.725189179	1.772897796	13.16138878	8.901544761	6.224500252	0.978350389	0.835268991	1.220950001	1.153913677
uvig_244316	0.055660361	43.51673885	0.402977782	8.439573377	0	0.031282367	0.363033617	0	0.304733733	0	0.10189128	2.018769521	0.700368515	0.160178513	0	0	0	0.353692106
uvig_247354	0.137982253	0.828441651	1.046554138	1.81387967	0.025213533	0.15509822	0.759967704	0.652019696	0.877280649	0	1.178748112	1.843776984	2.486433197	1.350082746	0	0.23800544	0	0
uvig_247884	0.453010028	1.038491899	1.616456232	1.297081662	0.430448931	0.780778727	0.604065384	1.284388911	0.816057579	0.474891572	3.897594636	1.395967587	0.274453008	0.312879633	0.235349887	1.17209476	1.284977457	0.57572774
uvig_249390	0.134365069	179.7283676	0.162132548	0.145177733	0.229157265	0.369190171	0.285631505	5.92598622	3.409221433	0.268295706	0.888215252	0.140459798	0.306135274	0.154669473	0.232686562	0.618043098	0.169391477	0.142303137
uvig_251681	0.077453105	0.304380859	0.140188995	0.181319523	0.063688618	0.101570878	0.185229897	0.182997991	0.10943132	0.115991841	0.070892425	0.105608267	0.282749777	0.044578666	0	0.066799389	0.183081846	0
uvig_252359	3.303512493	15.93218933	23.80206714	18.79592238	1.166607781	0.945708266	4.798871357	0.526192536	8.351571247	0.555871686	3.940986399	20.99344805	14.1615204	11.32270125	0.257117041	1.504587533	0.350955769	0.589664931
uvig_258701	2.084287175	0.546065578	1.006007867	0.675604356	2.247087804	3.12377592	2.749079222	1.969813155	1.361984283	2.497101235	0.190773723	0.68206832	0.453295246	0.119962577	2.346150333	3.055906989	3.153145253	1.324454065
uvig_260892	0.124696697	0.38114391	2.514934054	0.224552208	0	0	1.265147895	0	1.960007679	0.186742667	0.989163412	0.459068818	1.026659412	3.157881719	0	0.215089198	0	0.594286081
uvig_262416	0.603716577	0.817204574	7.555366055	3.326725037	0.132380745	0.31668206	0.647519911	0	1.215488257	0	18.45612689	0.790248015	2.944817068	1.667871433	0.209097105	0	0.228328188	0.383629897
uvig_266196	0.068177195	0.137685073	7.069041796	0.23326797	0.03737411	0.025544738	0.227276887	0.161081852	0.559892818	0.153150703	10.48357509	0.464802241	0.47129704	0.176579334	0	0.205797847	0.064462266	0
uvig_266663	0.173529898	0.088400983	0.039884012	0.062498082	0.147976097	0.151709726	0.083838088	0	0.040862588	0.086624684	0.105887344	0.031548022	0.107827585	0	0.100170071	0.049886922	0	0.36756352
uvig_270749	0.114389433	1.473478886	1.045075258	3.007468882	0.062707233	0	0.348171733	0.270267232	1.575771805	0	1.535600797	10.69963846	14.4645819	3.555231613	0	0.049327552	0.10815643	3.452700131
uvig_271051	0.459230771	0.037598303	0.098952503	0	0.398597954	0.591474482	0.515847096	0.271255452	0.18248464	1.031598843	0	0.046962513	0.107008386	0	0.397636195	0.495079163	0.325655699	0.182385515
uvig_271698	0.793191397	0.505092351	15.79231394	1.999716411	0	0.34672656	1.168812606	0	6.583982515	0	15.68975246	6.939793609	1.642904446	0.304351165	0	0.114014582	0	0
uvig_276225	0.239019852	0.509800598	0.450054133	0.192035267	0.228459914	0.220446356	0.303797209	0.347526634	0.565005512	0.137673144	0.4263281	20.01567447	0.274193671	0.29630357	0.318401822	0.332999491	0.243380117	0.292085484
uvig_280596	7.762990893	60.49053389	40.2218981	40.52721919	2.310182889	1.260414816	10.44798884	1.397453129	19.65120079	0.608963235	8.075372221	35.73675356	40.78364359	29.53163419	1.216321285	2.231729099	0.978665439	2.466484698
uvig_280979	0.210274317	0.688626116	1.214274369	1.135977857	0.038423481	0.07878591	0.274294468	0	0.575613201	0	0.096231496	1.218524434	1.404592226	1.028711014	0	0.362701943	0.099408306	0.334045469
uvig_282601	0.514890329	1.305732843	0.983149728	2.496328908	0.086848656	0.059359974	1.228495195	0	0.797423535	0	2.175122057	1.771349691	0.97212932	15.18216977	0.548714318	0	0	0
uvig_287346	2.410970454	8.422051047	4.892769548	6.690079602	1.501899752	2.0735901	1.763114402	1.553559689	2.883820943	2.954134869	0.401227045	10.69895374	5.600936879	3.15375131	2.467160957	1.89030924	2.072362102	1.218671348
uvig_293756	0.065725396	2.703461002	1.536309411	3.309274242	0.07686412	0.182233098	0.213387776	0.496924806	1.221129625	0.37402912	0.176463801	1.659714067	5.57878309	1.452622172	0.045527953	0.045347866	0.22371863	0.417650068
uvig_294945	0.11896424	0.23375717	0.854458513	0.214229273	0	0.014857903	0.068970716	0.2810761	5.028430347	0.059385961	0.423450811	0.237906844	0.394249114	0.114117807	0	0	0.037493986	0.251984904
uvig_296212	0.20253308	134.6594392	0.052368847	0.109415689	0.037008923	0.050590274	0.058710296	8.055148963	4.870567747	0.151654247	0.308962461	0.142680785	0.157311888	0.058284651	0	0.189230757	0	0
uvig_296393	0.071495928	1.01461356	3.037973771	2.684415551	0.293950566	0.053576412	0.300516009	0.506769009	4.356254237	0	0.458078963	4.615942292	12.66140006	5.246621373	0	0.246646497	0	0.738267953
uvig_297218	0.09839403	0.687424058	3.205651773	2.834987266	0.143836535	0	0.541926831	0.464949978	0.868863533	0	3.602381814	2.334409697	2.87357259	6.795763059	0	0	0	0
uvig_299451	0.48190255	0.920604886	1.453727688	0.781023521	0.044029089	0.270840002	0.558775709	1.423235353	0.638312432	0.360842626	0.698381263	0.640653082	1.384925862	0.346702896	0.208633554	0.207808297	0.227822004	0.956948553
uvig_300460	0.113188999	0.271833454	8.994788049	0.529956163	0.103415277	0	1.296043618	0	4.657715484	0	19.13170738	0.895140678	1.564911562	0	0	0	0	0
uvig_302929	1.947698329	1.301215166	0.349173133	0.954010106	1.395141423	1.89739331	1.174365621	1.104435657	1.114498575	1.866767675	0.237695756	0.711730481	0.714051059	0.313883116	2.563422594	1.209449787	1.178604525	0.990127273
uvig_303877	0.144775683	0.537341696	0.524083764	0.351958753	0.661372458	1.044212002	0.818367805	0.684121286	0.281255564	0.216812455	0.022085405	0.444157725	0.652212612	0.166653274	0.376072697	0.81160111	0.958208679	0.919972756
uvig_305873	0.391043597	1.323313903	6.235233197	1.778070353	0	0	0.212541995	0.461958188	0.846007247	0	13.89923345	1.346311766	1.03268929	0.618936514	0	0	0	0.310609358
uvig_306625	0.132330633	0.741542178	0.334562761	0.317732401	0.048361622	0.165272828	0.242946719	0.208437865	0.04674156	0.132116706	0.053831796	0.174419972	0.095931833	0.253879343	0.07638781	0.228256965	0.041706675	0
uvig_306928	0.51107003	3.928546332	4.735269177	1.51087235	0.41246349	0.390955725	0.308643744	0.503125881	2.286575611	0.382682872	4.339956533	1.23690929	0.595438964	0.857937091	0.590029979	0.330579053	0.161074057	0.135315802
uvig_308234	0.220513192	3.117312539	0.152047875	0.63535571	0.080588866	0.206555569	0.159805928	0	0.27261229	0	0	15.33429562	0.274043897	0	0	0.142636112	0	0
uvig_309497	0.123920214	15.38078923	27.10750614	9.14931099	0.22643973	0	0.215531974	1.171142201	0.26262509	0	0	5.085898975	30.43474002	6.561727835	0	0.427499685	0.117167885	0
uvig_309747	0.760418855	0.393203874	0.179373554	0.115313894	0.86296217	0.884735824	0.638087545	0.756478777	0.381685666	0.899040261	0.048842627	15.51440825	0.186516004	0	0.623773196	0.517754866	0.681142877	0.25431889
uvig_313824	1.04861348	1.318892737	0.557996838	0.689650834	1.349624922	1.776573847	1.652022339	1.077196878	0.789089912	1.160713746	0.139100069	0.609218041	0.410781774	0.262407251	1.342213014	2.280600671	2.715780015	1.883129996
uvig_318656	1.740566435	3.727034691	2.677262965	3.037946886	1.370079455	1.454814346	5.841199702	0.632680914	1.111368096	1.203059505	0.081699047	0.894545452	2.870264445	1.155917245	1.854907097	1.50115058	0.253188331	0
uvig_321869	0.047071269	0.123322735	6.613011879	0	0	0.017636737	0.095515147	0	0.049879256	0	17.6644761	0	0.014624515	0	0	0	0	0
uvig_322655	0.164812583	0.151128251	0.539796117	0.480803655	0.16865098	0.271709841	0.262767324	0.311521367	0.820828241	0.197455375	16.83509459	0.310119113	0.256027101	0.07588721	0.285414012	0.397999065	0.093499235	0.104729664
uvig_322900	0.269349145	2.440448773	4.190333612	1.540003508	0.073827359	0.02523004	1.991012945	0.636389619	0.594618517	0	14.89475491	3.121717555	1.673675139	0.193782184	0.058305636	0	0.19100437	0
uvig_327352	1.548173306	1.406839554	19.22931374	4.505898603	0.336419377	0.721170591	1.091638045	2.768110153	3.665323767	0.501298545	5.642607809	2.738534197	1.079000167	2.071116527	1.159371866	0.505218844	0.31650041	0
uvig_328398	7.608307881	43.63223443	31.09596391	23.09288706	1.591910022	1.109811663	6.111414081	2.744443312	9.23149647	0.347908773	5.10327552	23.15545032	25.40650969	27.21005502	1.609243225	2.153867051	1.208108395	0.553588917
uvig_331758	0.042653453	0.335245295	0.985246226	0.192024473	0.062352612	0.015981462	0.160736996	0.201554117	0.572506735	0.063876748	1.978051187	0.319871806	0.278290932	1.644815642	0	0.147145789	0	0.067760023
uvig_335993	3.625602559	1.149258612	0.418396522	5.034658393	3.060284777	3.685993792	2.974872775	1.684564474	2.041503273	2.521702673	0.092566115	0.494355391	1.548257656	9.01925877	3.388885752	4.193184596	3.040777151	2.193022256
uvig_336069	0.166156357	1.43895982	23.27636709	5.98424461	0.020241196	0.041503816	3.660571186	4.710919619	2.425829113	0	27.84791342	5.225897436	8.990991161	0.637549538	0.047956848	0.14330146	0.104735073	0
uvig_349986	6.760470219	4.384553354	0.045700664	44.32829335	0.605560043	0	2.324772208	0	0.093643909	0	0	0.144595839	0	88.65456191	0	0.285811955	0	0
uvig_355065	0.038551152	0.197793139	3.99390401	0.881664719	0.028177848	0.043333218	0.51964723	0	1.211909471	0.057733245	12.60874589	1.371945783	1.155820102	0.13313028	0	0.066496841	0.072901052	0
uvig_366403	0.200203794	1.857664286	6.815931113	2.145120279	0.12804152	0.337557019	0.319192953	0	0.371256801	0.449730321	0	0.627854801	6.702165543	1.670815662	0.693405405	0.086332827	0.094647413	0
uvig_366661	0.74846642	5.710267579	23.81141657	3.219813009	0.288731314	0.311596188	0.518306403	0.392977145	0.704991473	0	0.811931769	2.653412366	2.389995661	2.201789899	0	0.609652545	0.786314438	0.264228196
uvig_368605	0.021301005	767.0741593	0.110155742	0.291525178	0	0.023943282	0.148193666	0	0.594387956	0	0	1.185002704	0.330899165	0.098079517	0	0	0	0
uvig_371277	0.379720042	0.227982868	1.178207585	2.889033734	0.138772685	0.035568525	0.467811348	0	3.202209279	0	29.45535267	1.514427442	0.442405336	0.546376184	0	0	0	0
uvig_372253	0.095067336	0.072644939	2.310660947	0.4879087	0	0.017809989	0.289360285	0.224615027	0.461718028	0	6.134532045	0.453689206	0.251059013	0.164149971	0	0.081990772	0.044943591	0.302051274
uvig_374792	0.242856355	0.265109613	7.556357012	0.28426619	0.044377205	0	0.211197625	0	0.686249864	0	0.259332689	11.93751203	0.58475877	0.279555281	0	0	0	0
uvig_378528	2.75744685	3.956151735	3.977230087	1.479538619	1.54245607	1.518119266	1.647596066	0.531836999	2.444888134	1.348402842	1.33919993	3.284081447	4.930440782	3.238913146	1.559250804	1.504549283	1.596242109	1.787970788
uvig_378623	0.138550527	1.119221141	10.72359276	4.341300121	0.151904244	0.155736985	0.98399427	9.165870136	3.45016695	0.622469453	9.384278807	2.418116566	2.410581271	0.956924471	0.239934725	0.238985654	0.262002006	0.440207595
uvig_380418	0.263936166	0.307329062	25.1447872	0.190117141	0.321527497	0.362604058	0.816104796	0.415733605	1.009959181	0.527018969	44.39692586	0.19193612	0.369009023	0.15191027	0.609428225	0.227631604	0.332739285	0
uvig_380984	0.123535587	1.011414904	10.97757826	2.235736023	0.04514738	0.092573014	0.402868126	0	3.076266891	0	17.67684163	2.551900847	0.508549849	0.462161402	0	0	0.175206325	0
uvig_382713	0.634173373	17.52009884	9.502303205	5.270821166	0.534843074	0.292446858	0.905029901	1.383099369	1.309546894	0.146111114	0.416737352	4.709306849	3.78904906	3.481565488	0.168958315	0.252434992	0.645742135	0
uvig_384644	0.177571733	0.287995124	5.019997135	0.986715437	0.046353899	0.095046935	0.169130499	0.359612292	2.338617044	0.056984358	12.97922018	0.861259885	0.882712717	0.029200751	0	0.021878092	0.047970277	0.080598163
uvig_386381	3.339151901	18.37439515	19.38250164	13.57242975	2.988558851	3.012897996	3.99033877	1.288064375	3.658697428	3.265718004	0.332659418	13.95626184	76.24103543	10.74679318	4.720467491	3.114939526	2.061847369	3.031220158
uvig_388303	0.307668817	2.055468884	0.477322361	1.302008213	0.264235895	0.265139018	0.280939198	0.290770912	0.342323605	0.322530009	0.03754769	7.391770358	1.280895939	2.408300203	0.479524626	0.238813924	0.145452076	0.293260848
uvig_389121	0.106419995	2.579005166	0.495305087	0.479099396	0.116676921	0.03987361	0.215943222	0	0.187947282	0.159371933	0.194811339	0.507867427	1.157222443	0.122501516	0	0.642473071	1.207454903	0.338121342
uvig_391953	0.06269416	0.041063346	0.021614384	0.022579767	0	0	0	0	0	0	0.038255759	0.034193705	0	0	0	0.054070544	0	0
uvig_392479	0.128659468	0.688198677	12.84121459	0.718233775	0.282119738	0.433856977	1.081578514	0.607965916	0.863451927	0.192677214	6.790904126	2.719146013	1.93869307	0.296203356	0.445611787	0	0.364946703	0.408781374
uvig_392738	34.24750848	2.640793644	6.618787721	7.699561274	2.081735316	1.42284013	24.27896028	2.990749313	92.08002274	0.210629222	7.12324447	17.777424	135.5930284	771.4559785	1.217825166	4.184877651	2.260712711	8.043626018
uvig_397366	2.616940057	3.073845601	0.631549797	12.93124266	0.841621686	0.078441536	1.456509448	0.989284589	0.332766108	0	0.670676063	0.28545841	0.227655095	66.45344666	0.181275324	0.225697854	0	0.6651707
uvig_401215	2.548265509	4.614459789	1.326419842	1.655597274	2.885174316	2.377609603	2.462304302	3.541630431	1.553102016	2.91828507	0.060978149	30.65816053	0.745145882	0.747714977	2.768913585	1.594446231	1.748004968	1.587536974
uvig_409788	0.104081295	0.468360317	1.686499943	0.160355287	0.050716806	0.082327723	0.112303499	1.338855615	1.752388046	0.034637679	0.589232096	1.072255225	0.395228662	0.10649725	0.020026963	0.069817111	0.12027886	0
uvig_413650	0.310167774	1.530421683	2.459463001	0.4915206	0.272049784	0.37188527	0.413592645	0.29313262	0.273892092	0.092899906	5.015477512	1.421003116	0.751652046	0.142815351	0.322279623	0.160502417	0.410573719	0.197095186
uvig_414386	5.344976323	4.22001235	0.385687554	90.81230883	0.545128699	0	2.432200679	0	0.373197793	0	0.151697026	0.271179211	0.3475725	56.8764774	0	0.268009996	0	0.39493596
uvig_416283	1.313546584	17.60122858	0.490595286	2.444265051	0.840086486	1.435471595	2.046643735	1.29312862	0.947268573	1.393387035	0.13358693	68.85044763	0.748191005	0.756020743	1.137366435	2.312937896	2.949684268	0.869467976
uvig_418132	0.210265625	0.591683907	8.006227724	0.45437236	0.017076397	0.061275397	2.248444415	1.269582979	1.493644196	0.069975236	0.627260857	0.847357126	19.93204555	0.107573175	0.161834341	0.020149275	0.044179643	0.222687773
uvig_418142	0.051047302	0.362211433	0.219987798	0.239005845	0	0	0.081386765	0.241218313	0.090154127	0	0.031148887	0.104405441	0.11894868	0.117522499	0	0	0	0
uvig_418838	0.525138733	1.031864236	13.01723447	7.88683005	0.191917476	0.118055881	0.50234987	1.488890587	4.674308847	0	2.59554649	2.105137477	3.9646595	5.138202377	0.090940843	0.588777301	0.297914568	0.16684892
uvig_425903	0.530014935	7.592761964	0.15461557	1.189384157	0.148999642	0.137483187	0.047274076	0.577967598	0.072004157	0	0.049755889	32.28720439	0.076001397	0	0.141208121	0.527435878	0.154195317	0
uvig_426811	0.061958748	0.21643556	0.170886757	0.167361775	0	0.069644402	0.04490151	0	0.109424722	0.092787878	0.037807014	0.076033367	0.086624495	0.106982347	0.053648498	0.053436289	0	0.196857509
uvig_432191	0.03634194	0.487965613	12.10322245	0.071988507	0.026563089	0.040849965	0.100080626	0	0.03850988	0.163274351	6.109412487	0.163523858	3.455056066	0.125501116	0.062935115	0.062686173	0.034361692	0.230933772
uvig_433285	0.426919177	0.598680048	5.389209277	1.271461314	0.102014453	0.073827113	0.299868721	0.85349795	2.905713911	0	3.76729736	0.662709363	1.137634482	2.041335079	0.056870525	0.198259499	0.093151533	0
uvig_433958	1.814000307	9.050337072	25.14891279	12.91528087	0.816405106	0.918816492	1.762546054	1.190535476	3.624913287	0.553381821	2.992720737	7.685898289	9.403595854	7.327756652	1.105304966	1.042989055	0.984626973	1.280778979
uvig_435637	0.10989642	2.339344382	4.281320837	2.711230821	0.060244205	0.082352325	0.589350392	0.259651617	2.057321795	0	0.905288609	4.825013114	8.706614088	1.454787679	0.380626013	0.473900541	0.207816478	0.174583381
uvig_436116	0.157349801	0.625235438	1.139203416	12.80757811	0.092008225	0	0.127715184	0.29741555	6.536064538	0	0.384057217	13.98855564	9.933801351	7.027747547	0	0.434260003	0	0.499937308
uvig_436340	0.34708111	0.252589749	1.386054531	0.302092612	0.169125925	0.270926861	0.289259166	0.068337206	0.633409004	0.129945006	11.35711501	0.836073913	0.242626964	0.033294152	0.150264334	0.199559944	0.191431856	0.183793046
uvig_436701	1.115435652	4.983645139	2.224934805	2.109095283	1.455884629	1.582175593	1.443493411	0.941226132	1.378971776	2.147719684	0.291700704	2.68332032	2.772426729	1.054708762	1.51772852	1.649154643	0.979323727	2.658000962
uvig_440553	0.34240598	1.258396386	5.203931264	4.007901844	0.260699725	0.128293208	1.100094613	0	1.52187805	0.085463111	33.53405856	0.933749574	1.737567699	2.660500478	0.197653728	0.344525827	0.377706596	0
uvig_441164	0.244426559	0.120070663	4.476752876	0.225582104	0.033498097	0.103029891	0.061997582	0	2.066664578	0.045755891	0.372870601	0.024995898	0.256299488	0	0.052910678	0.026350694	0.05777698	0
uvig_443747	0.063164665	0.136181244	0.032664893	0.105215157	0	0	0.064085613	0.111929082	0.050199515	0.035472685	0.592596469	0.047369191	0.044155243	0.240850919	0	0.068095413	0	0.025086123
uvig_448159	6.018906393	27.37180141	3.466315081	1.280945452	3.24951645	3.997807152	3.033504547	1.292803115	2.295098523	2.048582786	1.001649779	0.988552782	0.595002125	0.551126362	3.316483739	2.654489947	2.069432827	0.869249115
uvig_451553	0.091032799	0.075524436	0.740671583	0.098358416	0	0.040929974	0.063332618	0	0.128617688	0	0.166643697	0.208528902	0.186666936	0.230536027	0	0	0	0
uvig_453172	0.040537607	0.597403654	4.234640204	0.131399281	0.066667027	0.045566082	0.182141162	0	0.050115141	0	9.078077964	0.221094111	0.409323833	0.046663395	0	0	0	0
uvig_453807	2.227028569	3.816817929	2.629675433	2.105462309	1.749865702	1.794017081	2.081966848	0.526178713	1.415927787	2.167842625	0.339731282	1.958594737	5.604493578	1.538137876	2.313992583	2.400874481	1.789827402	1.415158658
uvig_454815	2.049221575	9.576650726	22.26045805	10.43439213	0.897400281	1.032566079	1.823052732	1.41911416	3.987260402	0.846582945	2.770344605	7.780231738	9.078038163	6.771632671	0.887184309	1.386455634	1.068999108	0.729665196
uvig_456586	0.096809748	1.96565836	1.33504181	2.47553924	0	0	0.36482177	1.143659077	0.615508999	0.144979867	0.797485142	4.052439561	2.240788836	2.618817177	0	0.584454605	0	0.461380992
uvig_458475	1.119193126	7.537234943	9.438534915	3.53475167	0.786578662	1.128995085	0.61142905	0.406817066	0.714615374	1.805004645	0	0.962575081	10.44499625	1.783825692	0.596357379	1.63349578	1.13960975	0.27353382
uvig_460146	0.059544788	0.448506609	3.60277101	1.533353083	0.152328885	0.089241337	0.051782535	0	0.210322902	0.178345582	17.16782618	0.365355246	8.278704135	0.205628466	0	0	0.337801398	0
uvig_460500	0.367876035	128.7963463	0.507314498	0.264986573	0.228555085	0.358374558	0.373239711	5.041235393	6.224146723	0.110184397	1.122383419	0.601924227	0.377173356	0.635200723	0.637068924	0.698003873	0.208698432	0.233765729
uvig_460769	0.999838384	6.885261535	3.102330764	2.59571521	0.487201944	0.296574966	1.67861719	0.590578048	1.780519544	0.623888772	0.762622403	6.168896288	2.485108534	2.781408547	0.721445431	0.898239659	0.157559645	0.529453598
uvig_460930	0.026738419	0.096322039	0.553098856	0.178155744	0.004885918	0	0.06200747	8.275886128	0.070833679	0	0.163156908	0.138541027	0.236758813	0.184673765	0.069456342	0.011530268	0.025281461	0.042477121
uvig_462314	1.007622233	17.03550701	1.042160914	2.064008713	0.828553832	1.226996793	1.496959027	0.595175761	2.024239813	1.320366207	0.07685595	3.400415795	3.737116999	0.507450899	1.526830118	1.629418593	2.381793955	1.00045397
uvig_462472	1.057203563	8.976844176	0.827469443	0.79239184	0	0.021411605	0.273331155	1.080150728	0.716569063	0	0.26152782	1.394758449	1.109666501	0.559144482	0.098962763	0.049285656	0	0.363133432
uvig_462788	20.54666049	32.12056338	72.95267383	30.74038609	10.72038662	15.37270083	22.75666966	4.579761539	16.8884058	19.64259079	9.501691122	41.93533896	27.16048308	20.15587441	20.58812857	28.2524255	25.04750201	14.37015702
uvig_469041	0.489957097	8.825066764	0.456076402	1.852847718	0.572991925	0.66088041	0.440289217	0.92609497	0.55379731	1.027246558	0.298970125	30.0227314	0.578451855	0.225598533	0.84848267	0.929639113	1.019171269	1.089696213
uvig_474482	0.294887129	0.187291949	2.597079458	1.062057898	0.019594474	0.100444337	0.357469725	0.12667783	0.388230633	0	6.297868711	0.657952767	0.41644601	0.432025514	0	0.393048106	0.050694351	0.170350133
uvig_475341	4.266328291	13.70564423	11.60174924	13.29585968	2.259212125	2.120478498	2.675360796	0.411429732	2.491070514	1.825470559	2.072013301	9.509327119	13.4714115	6.163842523	2.412476533	2.327842211	1.152531132	0.82990579
uvig_483976	0.179708267	0.408044373	4.770617153	0.064723267	0.013135255	0.107733399	0.093768909	1.019029562	1.612295282	6.028436351	0.471526659	1.058548795	0.748166782	0.08274586	0	0.092993578	0.186907694	0
uvig_498906	0.277454742	0.575468765	0.167396351	1.748729258	0.126748444	0.207914354	1.528143209	2.294392333	2.597053149	0	13.92508324	0.605300754	2.111950842	2.79459214	3.603614616	6.87960741	6.361658235	3.746540497
uvig_502448	1.898600209	13.09036176	14.98941872	8.2055396	1.221199626	1.849563293	1.386923055	0.717729824	0.818156088	1.023586694	0.370726169	2.640540156	15.34851579	3.103416727	0.986369655	1.702944592	1.866952645	6.876821072
uvig_503101	4.378357312	0.616716405	23.76211612	1.882103951	3.53574185	3.86308881	3.316292497	2.33590423	7.133921986	2.961189147	0.387821393	2.696103889	0.241344699	0.325160461	2.201288376	3.288871651	4.273325004	1.794976831
uvig_503398	2.033399197	2.701077844	2.599335666	1.542859178	1.845293217	2.088741967	1.761702539	3.400796747	2.223294817	1.847630008	0.174265893	3.470379043	1.618426782	2.077676656	2.453066121	2.433510659	1.98740742	1.342931059
uvig_503689	1.398553158	3.740425984	1.808114924	8.472941915	1.159137997	1.469105311	1.795398816	1.77018922	2.125939029	1.271623293	0.594326779	6.3269695	3.157991298	1.696138025	1.210971456	1.873888983	1.652933683	1.269580615
uvig_503939	0.158070362	6.827408915	0.32697721	0.607255626	0.288842385	0.276388236	0.343660813	0.248981268	0.297777574	0.078907412	0.401891617	2.959957595	1.301433227	0.545870884	0.182492118	0.408983095	0.298914431	0
uvig_504185	0.811334066	5.520724383	2.56405263	16.43669942	0.148255286	0.05066532	0.823163411	1.277956109	2.818014892	0	0.660097653	4.056301442	4.957423679	5.759282912	0	0	0	0.859266352
uvig_505100	0.419934102	0.323072184	0.027576404	0.115232294	0.087696764	0.022477367	0	0	0	0.119787209	1.110383457	1.161530261	1.404092946	0.55244789	8.137942854	0.327679374	0	0
uvig_505624	0.359560588	0.088314213	0.015495225	0.032374604	0.328513001	0.168400905	0.338745664	0.212382915	0.190504901	0.201925867	0	0.036769898	0.09774751	0.05173689	0.155667164	0.232577126	0.212480235	0.428403192
uvig_505859	0.086202079	0.094100893	0.059437909	0.279416871	0	0	0	0	13.8082246	0	0.05260021	0.09403008	0.107128075	0	0	0.037172468	0	0
uvig_506290	0.356004731	0.524645003	0.153419855	0.064108874	0.325264187	0.500206536	0.30959599	0	0.235776139	0.466500838	0.081462321	3.774116023	0.22121335	0	0.385319254	0.383795109	0.336606275	0.565555359
uvig_507847	0.041726368	0.19130921	0.136662693	0.225420921	0.01524934	0.039085252	0.042334743	0.098586641	0.088431022	0.062488369	0.012730643	0.113788837	0.103711315	0.048031795	0	0.071973767	0.05917909	0
uvig_509342	0.077920823	1.735240593	1.356627735	0.884008534	0	0.058390991	1.547256809	7.364122527	0.536699204	0.116692283	9.461856254	0.074372203	0.714169195	2.421784641	0	0.201608314	0.07367497	0
uvig_510781	0.321645587	0.977587569	1.429900655	1.496814106	0.262938025	0.294943802	0.188930915	5.719624518	0.998580953	0.228168197	0.583636151	2.495219581	0.649555885	0.282559703	0.205213988	0.321203546	0.408160163	0
uvig_512899	1.469478199	1.329135028	5.693399258	1.612932533	0.281304713	0.078655199	0.730238381	0	2.175050456	0	0.555081746	2.289887648	5.674269103	1.610987149	0.121179394	0.54315029	0	0.444655017
uvig_513534	0.186403466	0.217049461	15.98038883	1.633608427	0	0	0.540346431	0	4.455244871	0	14.90030029	3.185515003	1.737403963	0.786762484	0	0.107175713	0	0
uvig_514433	2.885803014	18.20432554	19.05140981	15.74494666	0.92001128	0.644153219	2.936777684	2.901391313	5.400214158	0.551707238	3.109686857	12.1561072	13.33434137	7.562594774	0.850635955	1.853405823	1.27719716	1.950824376
uvig_514703	0.05785988	0.168431092	0.119686334	0.145870659	0.007048501	0.007226343	0.022363232	0	0.122622903	0.028883172	0.070611798	0.120968748	0.095874216	1.132256127	0	0.099802445	0.072942846	0
uvig_515505	1.508664519	14.46047612	51.68623425	5.018059226	0.118920207	0.06650221	3.824508774	7.129025336	0.626926405	0	12.96034868	7.260291964	4.227716926	0.442674067	0	0.255126843	0	0
uvig_515684	0.095025777	0.186719612	7.89540216	0.787157504	0.03472817	0.035604407	0.192822527	0	3.171874887	0	15.22090507	1.852834148	1.107129097	0	0	0	0	0
uvig_518590	0.089032027	0.349884551	13.35215315	1.34675293	0	0.066717319	0.154851642	0	0.220133995	0	14.5324819	1.347498599	1.355401344	0.307457963	0	0	0	0
