phage_id	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_74768	3.899220236	0.805209936	5.908030842	0.380839381	0.730836233	0.39884217	0.092252634	0.262465549	0.775993363	1.862642968	0.775717653	0.32276674	0.20429266	69.1313011	0	0.945169282	0.33158308	5.988992099
uvig_75025	0.398266668	1.15718223	1.577190354	5.289476458	0.307982236	0.020111703	0.935023666	0.039704646	0.04695556	0.053670957	0.145672376	0.339978839	0.144221022	0.030533963	0.045935651	0.194454291	0.025080223	0.084278016
uvig_76269	1.893474741	2.144749274	0.755905248	1.699341539	0.093507119	0.068040017	0.094426386	0	0.238283437	1.634170707	0.83506467	1.5845625	1.770434317	1.317070243	0	0.251534488	0.212122615	0
uvig_77482	3.676345235	0.530284278	0	0.383178969	0.75633525	1.070112945	0.445532949	1.901361154	1.374138442	1.999024678	0	0.269421869	0.219250858	6.417428699	1.466499445	2.069323092	0.934136211	0
uvig_78016	6.754645002	5.19140057	2.822990543	2.573002507	0.521896346	0.664572003	0.230574357	0.984001578	0.969751011	0.665064562	0.200566853	7.03636165	1.889238196	1.198146708	0.758949852	0.377973899	1.450316006	1.392443255
uvig_83342	6.168635289	8.408328752	19.50767643	4.860630236	2.044055232	4.217288292	0.594423032	3.317309455	3.500039129	2.286057588	0.464031242	9.14841396	2.416673786	2.926264142	2.633858261	3.466688491	2.793925253	1.725833098
uvig_86209	6.831456509	0.797973662	0	0.195545685	0.230926138	0.336064644	0.174897277	0.290264131	0.147116803	0.224209149	0.067615877	0.324845223	0.137709691	0	0.095947546	0.238920056	0.26193009	0.352069411
uvig_87564	18.80094756	9.422417912	2.259303444	3.326910055	0	1.037150531	0.359841094	1.194403528	0.504473943	0	0	22.28870779	0.035416222	0	0.987032805	0.884815705	0.107781221	0
uvig_88310	0.600398217	0.801294453	2.021010041	1.156207892	0.535721415	1.637223743	0.252461106	0.718270467	0.849441945	0.728194311	0.219605208	0.572504315	0.204993409	0.483323501	1.869730762	0.827704433	0.453709706	1.52461778
uvig_88880	13.86518916	7.106361825	1.179664948	3.700429958	0.460712744	0.812301329	0.062628731	0.98000848	0.447787299	0.602150652	0.254231026	15.41149659	0.268135515	0.411083692	0.309219553	0.487661005	0.956700783	0.189108094
uvig_89263	0.801254792	2.676069996	3.420578431	1.004039509	0.167772841	0.320457693	0.148244436	0.527207945	0.498789871	0.570124811	0.085967698	2.285975652	0.536200502	0.891962253	0.365966845	0.121506417	0.133208518	0.223812796
uvig_90482	0.365756864	2.09140092	0.785100309	0.575672721	0.194237223	0.070667903	0	0.069756502	0.082495525	0.141440559	8.474114389	1.188253231	0.405407629	0.402334994	0	0.080384436	0	0
uvig_92124	8.641620328	6.489961832	1.741546405	2.367224462	0.64393181	0	0.071122438	0	1.076857839	3.419071547	0	4.681840195	9.072001404	6.06885308	0	0.466355856	0.511269893	0
uvig_92258	1.524599311	1.865176354	2.561056368	0.957306555	1.356215373	1.92624311	1.013992496	2.163662582	1.95786467	2.30434208	0.280645612	1.158670703	11.8465955	2.117711203	1.972229669	2.379980614	1.905125044	0.974196589
uvig_92540	1.371595404	1.30358757	1.206652376	1.564900088	1.198595222	1.861300419	0.640615012	1.587423158	1.08641228	0.635794758	0.742991771	0.760501357	0.671182813	0.350406779	1.955578895	1.177175004	0.891313017	0.935972699
uvig_93945	1.087888911	0.438226507	10.05594254	0.221661158	0	0	0.490917435	0	0	0.471997831	0.284685504	0.222650019	0.543566206	0.268524455	0	0	0	0
uvig_97882	3.145642744	5.068069786	4.087642358	4.39033177	0.390729722	0	0.690499215	0	0.08297445	6.828560983	1.601695948	0.856418791	1.092217526	57.19346414	0	0.404255524	0.177275508	0.297852777
uvig_98139	0.825365657	0.534569485	0.2114951	1.34713554	0.031768632	0	0.449133284	0	0.283345118	0.215912005	0.358125161	2.342541863	0.480724189	0.122834576	0	0	0	0
uvig_98366	10.91909537	0.17701782	0	0.169482858	0	0.035722172	0	0	0	0	0	0.070665222	0.076849109	0.081351104	0.040795184	0	0	0
uvig_99078	4.465972092	2.655622231	1.033436644	4.805976763	0.589882696	1.581356659	0.713250604	1.560961983	0.553808061	1.371524882	0.270442298	13.38026303	0.372597002	0.120042263	1.26415088	1.124241505	0.887411179	0.497000191
uvig_99689	1.304258198	2.66991679	0.820439639	0.550681828	0.431333194	0.062771515	0.17422945	0.123923909	0.256471342	1.381996873	13.19789792	2.635874266	11.25979408	0.214427001	0.143371771	0.249908152	0.117418472	0.131521901
uvig_105790	2.168495169	4.029737858	0.119573297	7.468907457	0.43106588	1.006335675	0.63481787	0.180610366	0.106796832	0.488281958	0.147253637	2.270410892	0.618551419	0.277788664	0	0	0.3422583	0.191683905
uvig_106252	4.143557422	4.163374082	1.183603812	0.389112899	0.284462184	0	0.251351387	0	0.211427034	5.679115412	1.020319583	5.048463486	12.91347892	1.512339719	0	0	0.564644222	1.328176643
uvig_106649	0.556211607	0.53400538	0.256735497	0.439596235	0.192820909	0.098213662	0.034075393	0	0.229303184	1.113913151	15.768873	2.035579314	0.140858036	0.074554909	0	0.083788214	0.183715463	0
uvig_106878	7.547444691	0.442351525	0	0.148797698	0.152290622	0.055406779	0.038446947	0.218768802	0.064680161	0.443582756	0.022295579	0.089676903	0.158928807	0	0.126550521	0	0.138189628	0
uvig_106895	6.978101535	0.385754961	0.119440699	0.196332236	0.191372381	0.487379257	0.16909704	0.360820164	0.320035205	0.243870244	0.122575286	5.976501064	0.11233918	0.046246769	0.278296719	0.311845394	0.683757517	0.510590242
uvig_106907	0.822487968	5.741106794	1.339394786	0.999915124	0.201190193	0.102476571	0.142217663	0.505774677	0.328976945	0.820420183	28.86545979	2.524761399	7.747518705	0.622327387	0.585147868	0.291416647	0.31948255	0.644141533
uvig_107420	1.401384019	5.28979541	1.777300007	3.387200585	1.439304868	2.010146928	1.640997188	2.451097969	2.277566216	1.262203472	0.356858463	1.222705645	0.254378185	0	2.565686101	1.983904063	1.474556545	2.229753504
uvig_108334	0.671686716	10.89112811	0.15004965	0.238424569	0.360622791	0.298486238	0.15932353	0.181314878	0.321640251	0.367639959	2.513076567	0.268391964	1.227815613	0.06971806	0.314653992	0.443996602	0.085898339	0.288647417
uvig_110632	1.673819671	0.739075097	2.400059802	0.511405766	0.847520493	1.009415073	0.581213234	0.741997541	0.789751879	0.601799364	0.674096988	2.462222569	0.807457514	0.35867322	0.539592181	0.549672754	0.428523319	0.224997346
uvig_111515	0.193095365	6.444664255	0	4.349603545	0	0	1.004782689	0	0.187818714	42.07724033	1.48906744	1.374356737	0.065928372	0.366400682	0.183739155	0.183012368	0	0
uvig_112338	1.241760457	4.234130558	0.657887225	0.477289365	0.161041782	0.074569917	0.181105093	0	0.228507866	1.218878033	0.135030548	2.088655942	2.123685215	1.684049965	0.06386986	0.445320541	0.046496066	0.1953031
uvig_113131	4.392530441	34.95286013	7.542884025	5.454827197	0.366563654	1.782230171	0.588902579	0	0.0990724	4.076688233	40.6735533	14.46865048	1.964873631	1.675028451	0	0	0	0
uvig_120986	1.371348049	1.793393414	1.098629509	0.526717	0	0	0.145816345	0	0.245310103	0.560786753	0	3.760153028	0.430545379	1.754705657	0.239981789	0.119516266	0.1310267	0
uvig_121436	5.666679082	2.108683073	9.782430378	2.084444436	0.653074084	0.131307003	0.668172004	0.561658688	0.536493075	17.0533611	0.052837681	1.621470479	13.29901481	3.987054973	0.249923836	0.273828779	0.109163934	1.100483017
uvig_124379	1.386092827	2.17401179	1.8578549	0.749330116	0.248060419	2.132156263	0.21918671	0.467701767	0.092185678	1.896654709	25.26261196	2.371629964	2.281319239	2.397836688	0	0.134739922	0	0
uvig_125485	0.413190205	0.056165766	0	0.073052841	0.080108256	0	0	0.201385202	0.119081214	0.272223468	0	0.07337874	0.083600089	30.19979642	0	0.232067768	0	0
uvig_126335	8.745366825	0.738803968	7.307441947	1.10774611	0.643954214	0	0.051727209	0.147167726	0.130532764	3.083488164	0.479949926	0.402176357	0.412378047	125.7951495	0	2.416655332	0	0.312381675
uvig_129987	5.445125184	0.223964233	0	0.201670903	0.147432136	0	0.173695128	0.370631589	0.219158404	0	0.050363342	0.3151098	0.205144725	0.380034494	0.285864165	0.462691807	0.546272423	0.524474216
uvig_130390	22.0343347	10.4063669	2.713353204	3.8716236	0.883073058	1.210985948	0.24008776	1.024601077	0.706833777	1.154174754	0	25.93115488	1.73679607	0.525297578	1.185395716	0.59035342	0.323604739	0.543710584
uvig_130847	7.749366689	3.000052688	0.560754229	1.520882906	0	0.171612346	0	0	0.200334947	0	0	11.43436185	0.070321837	0	0	0.292812459	0	0
uvig_137035	0.17986934	0.624466145	0.254120383	0.290078998	0.10179031	0.129617673	0.089942133	0.063973	0.075655832	0.605330794	6.767487215	0.116549232	0.219093682	0	0.074012532	0.036859887	0.040409807	0.271581189
uvig_137671	1.299483823	24.79479459	16.3607335	3.382354936	0.343147567	0.257033535	0.107013852	0.202974869	0.180031801	0.274372309	1.106698758	0.342055596	0.2001175	0.156093248	0.616424828	0.277755814	0.352585967	0.538549036
uvig_139142	27.57160337	13.08831816	2.459874436	4.277854268	0.706864192	1.063761908	0.340683651	0.726952586	1.289564406	0.436738598	0	28.99697625	0.167653555	0.124232556	0.654139179	1.116945785	1.071452521	0.685798511
uvig_140214	9.867769328	10.67455716	0.854824975	2.308427715	0	0	0.58349429	0.18445381	0.218139003	4.986727481	2.669373512	4.654254227	9.437430032	2.695150871	0	0.053139188	0.116513887	0.195762997
uvig_142442	6.302848746	19.76857378	24.00140726	4.188521237	0.100145723	0.231860893	0.032177808	0.41196707	0.189467066	0.556878577	1.119604425	3.385779915	1.458403048	0.58082565	0.503097482	0.290114847	0.28914125	0.388644884
uvig_144402	0.716543147	0.725470525	1.183967746	0.545515307	0	0.658799335	0.11428576	0	0.288398241	0.659287616	78.46947008	1.199563867	1.181062524	0	0	0	0	0
uvig_146874	3.756808017	2.649579002	1.587670565	1.338335687	0.146759164	0.186880082	0	0	0.21815803	1.620827791	0.225600536	5.310009448	2.220765455	0.993036928	0	0.106287645	0.11652405	0
uvig_149330	2.821029082	1.116568864	0	4.142304123	1.73731938	0.737422178	0.831511998	0.727911682	1.076054813	1.475937462	0.148368619	0.547035284	0.642120905	0.139946018	0.631609273	0.73396274	0.919599538	0
uvig_152276	1.304792863	0.670432478	17.05162073	0.570957611	0.227672903	0	0.321875612	0	0.067687319	0	0.093328648	0.271111328	0.665271374	0	0.132434202	0.131910354	0.361536109	0.485953351
uvig_152685	0.833606694	0.439482315	0.561750525	137.1721234	79.37786781	2.517359745	0.916007113	3.697036647	2.616149014	1.310816536	0	67.0729108	0.345944001	0.186434276	3.716279206	3.422214852	2.79471059	2.05833886
uvig_154730	0.260332473	0.290793024	0.295838434	0.270160199	0.059250434	0	0.157061425	0	0	0.604033565	15.81768416	0	0.386456853	0.114546984	0	0.171644179	0.470437436	0
uvig_160196	13.39517556	7.286409767	2.26894691	2.626042975	0.61248454	0.956037261	0.314240884	0.894038492	0.939830181	0.469980415	0.091114939	14.0620107	0.350519206	0.190983376	0.861952863	1.073179222	0.627485606	0.421712694
uvig_161124	0.743719353	1.421651967	0.269979429	1.109455684	0.162214199	0.137706802	0.095555206	0.135930805	0.080377332	0.36749031	3.989732208	0.581967118	2.341775027	1.411216045	0	0	0.085863374	0
uvig_165405	0.207628103	2.243752428	1.205945576	32.52881296	0.241526422	0	8.10970375	0	0.359029901	2.872638492	5.043196646	1.313594249	0.378081448	1.692640714	0.175615756	0.087460551	0	0
uvig_166606	10.8857063	5.994293037	2.194407322	2.573806297	0.566536842	0.734532946	0.20023726	0.466109815	0.505295441	0.350036837	0.073893654	12.94531275	0.386987939	0.318623332	0.149793957	0.5072849	0.474355347	0.329791884
uvig_168075	6.804890156	4.054548789	4.44219711	7.582763631	1.266085807	1.742926981	0.574475832	1.462381259	2.085505046	1.104671895	0.19287136	21.88594627	0.955244759	1.091534545	0.995222616	2.304739897	1.249768538	0.821669517
uvig_168533	19.01474447	4.067249639	1.609151651	1.785418478	0.628446809	0.492462251	0.598012076	1.093749728	0.431163904	0.574965122	0.074312192	1.151307912	2.434175864	10.32712838	0.421798711	0.770238831	1.99590036	0.128978827
uvig_170240	6.524165599	10.91339607	9.63634833	2.582588418	0.167823042	0	0	0	0.43657173	3.849493983	2.450812523	7.263507174	7.421484093	4.623369223	0	0.546942483	0	0
uvig_174204	10.38593498	17.40970075	5.703672691	1.787698942	0.929353118	1.923055909	0.513236486	0.876117395	1.942715779	3.651579743	8.035967717	11.06667307	10.82002984	7.692074347	0.168934985	2.271601215	1.752486631	1.549722816
uvig_176146	3.481764847	6.412987651	17.30171786	5.155506548	1.41757483	2.578729204	1.07363324	3.224263855	1.856369392	2.293902644	0.691783718	9.877806933	3.451852576	2.610049949	2.944942218	2.639964053	3.001408202	1.440820687
uvig_176448	7.110859899	0.45691693	0.191406631	0.087396443	0.383348633	0	0.270982129	0.385482072	0.170954739	0.39080801	0.039285977	4.266415659	0.060008758	0.074111575	0.445977276	0.555266496	0.913115075	0.204558327
uvig_177481	26.33616019	16.0346338	2.301884257	5.720673934	0.444555671	0.503189323	0.174582369	0.745049574	0.844398509	0.16785409	0.050620599	26.26508661	0.154644458	0.286481792	0.287324369	0.82279006	0.078437543	0.790729871
uvig_181906	7.178467354	0.385284929	0	0.310221217	0.68036453	0.933005348	0.231219821	0.657837447	0.388986284	0.533541063	0.026817109	3.943003718	0.122888231	0.050589506	0.76107444	0.41693519	0.747964794	0.418902369
uvig_182446	22.16925706	13.22527549	3.318646448	5.545987022	0.319035612	0	0	0.200506958	0.296404746	0	0	26.42899692	0.374559785	0.154195357	0	0.404347505	0.886579219	0
uvig_183077	1.168124206	17.59425238	4.890270196	3.657131121	0.794125835	0.15168351	0.701691265	0	0.118047093	2.496199783	24.17071022	3.627982652	0.694070525	1.228206627	0	0.057513114	0	0
uvig_184496	1.23314588	0.952809949	3.581179044	0.893318984	1.857267569	2.566896838	1.320873732	3.530226637	2.828172409	1.77025872	0.023211556	0.632781	7.936081241	1.576359426	1.844494968	2.985448377	2.697504771	1.329463913
uvig_184507	0.199035963	0.300791881	0	0.05588992	0.061287747	0	0	0	0	0.208267711	16.64420941	0.056139253	0.17588784	0.236971316	0	0.266319192	0	0
uvig_185472	0.562792694	0.891938297	0.222873587	0.48846856	2.008667512	3.239874462	1.301566094	3.198089966	2.488242945	1.592696861	0.068616796	0.490647687	0.244559369	0.258886212	4.478921564	1.745688924	2.977043408	3.215529923
uvig_186458	1.043213744	0.185862389	0	0.290093622	0	0	0	0.133283803	0	0.360334115	0	0.145693885	0.802277412	3.279964962	0	0	0	0
uvig_188646	1.316722431	1.188341036	1.410452598	34.99571778	2.231631719	4.02875857	1.497626202	4.118828442	2.519490103	2.495841867	0.028949367	0.478696366	0.530636843	0	3.614988592	2.78235088	2.242878634	3.768414692
uvig_194675	15.79606866	8.703568422	2.281351056	3.235036174	0.366813716	0.885018301	0.375293801	0.630936413	0.746158834	0.459238499	0.069247428	17.47197009	0.418060877	0.074647297	0.505351193	0.657154336	0.214600308	0.36056474
uvig_194720	10.60164339	0.363371001	0.345030632	0.415909036	0.124384739	0.052796317	0	0.052115406	0.215714758	0.105670896	0.329299584	0.23261885	0.670667099	0.22042998	0.060294079	0.030027792	0.230438066	0
uvig_195887	1.682443168	2.665399362	0.316358633	0.31778921	0	0	0	0.159282075	0.470925932	0.861241411	0.064932222	2.466598865	0.991830248	0.48996916	0	0	0.704295647	0.676191754
uvig_196581	0.821025217	0.467580562	0.369983699	0.87001471	0.592801804	0.754861545	0.065475116	0.931407668	0.385525888	0.692469272	0.227816105	0.084844269	3.711848375	0.179069519	0.538788551	0.321994412	0.353005213	0.395405563
uvig_197346	0.280555313	2.527406009	0	0.426132554	0.178014581	0.680040247	0	0	0.06615483	0	5.678172393	0.10191276	0.220606678	0.043018743	0	0	0	0
uvig_197653	1.629553928	1.597592176	0.9075812	1.216567061	0.253179773	0.099198117	0.413003413	0.489593822	0.463203261	0.19854328	2.19544204	0.909806002	0.701187571	0.489464423	0.45314215	0.225674865	0.309261593	0
uvig_198630	0.531037953	1.775752114	0.359843717	0.542206401	0.077217207	0.078661434	0.054583429	0	0.183653852	0.314878941	4.241529715	0.78510914	1.603602128	1.224108922	0	0.089477043	0	0.164815223
uvig_199299	0.730925764	7.19090447	9.728957177	0.193843668	0	0	0.062607633	0	0	0	0.471984277	0.097354216	1.746915165	0.410945204	0	0	0	0
uvig_201109	1.086530347	3.280982659	0.872961714	0.459629994	0.245863846	0	0.086898326	0.082410715	0.121825833	0.055699551	0.033595186	1.163584917	0.359213101	0.095064155	0.143015625	0.213674882	0.104112707	0.174926922
uvig_202392	2.890238092	1.805556928	0	1.320988788	0.563332539	0	0	0	0.837395861	0	0.206181856	0.663440952	0.251951828	0.311163693	0.234059147	0	0.638965099	0
uvig_204467	1.165697899	1.033522423	1.654614562	102.2971049	59.9408193	1.833429074	0.666402264	0.947981798	1.783573679	1.048450258	0.035131822	59.43513603	0.491914016	0.231962193	1.196457027	2.234483245	1.306497596	0.914640205
uvig_205716	4.869894221	7.202090291	12.60580075	4.329642295	1.040832508	1.773962885	0.53766013	1.569937537	1.404382713	1.006670873	1.238962268	6.420762619	3.137450608	2.228907841	1.513594959	1.345250107	1.474809138	0.939903835
uvig_205844	4.281841276	4.52077024	6.004521492	7.56000919	0.307042668	0.586472665	0	0.578908957	0.342315029	0.521695413	0.117997725	1.019529296	0.580772718	0.519396368	0.893012527	0.222370046	0.121893087	0
uvig_207292	3.106058452	5.965306695	7.295834591	0.199877084	0.159404464	0	0	0.100182246	0.177716485	9.614951987	0.081679698	0.091258529	31.11835809	0.154085797	0	0.173168659	0.063282091	0
uvig_207325	38.51731195	27.50883381	10.18583374	4.950299989	1.341380225	0.854042905	0.3703895	0.210757089	5.171850775	14.24459823	4.081024141	28.68240019	26.57526869	16.77507192	0.24383202	0.728602602	0.532515488	0
uvig_209614	1.861956095	2.009906966	1.648216522	1.449701285	3.283669247	3.318536859	1.335591355	3.013678829	2.324374396	1.771198107	1.709277091	1.671013153	1.142266951	0.906887654	3.183442216	2.94436071	2.60717237	3.337515931
uvig_210196	0.448675841	0.713575975	0	3.65894731	0.626314468	0.598151909	0.276706393	0.196812525	1.51290543	0.266042329	0	20.47394527	0.326807421	0.151354237	0	0.226798409	0	0
uvig_213354	1.779363011	85.43679694	8.999242513	2.27648053	0.177605371	0.050257556	0	0.099218774	0.234676469	0.335298703	0.343800216	0.25306646	0.22653522	0.076301962	0	0.114335509	0.062673495	0
uvig_216666	0.908483293	70.26908582	0.26093338	0.543289434	0.146327048	0	0.036941397	0	0.093221009	0.568283231	0.203513777	0.318332656	0.466296499	0.636501239	0.167192998	0.113544314	0.01659728	0.167317388
uvig_217100	3.039162019	2.764094522	3.367827484	1.113545353	0.907096278	0.17770425	0	0	0.103723223	3.438161859	0.715078417	4.042625681	12.45189941	1.956005894	0.10147028	0.505344552	0	0.372334499
uvig_218155	1.532815319	3.469171279	3.895017949	0.990861163	0.936111646	0	0.118164318	0.336186201	0.248488099	0.568051753	1.06212333	2.22024342	6.001053862	2.843900633	0	0.677961768	0	0.713596734
uvig_219929	3.079402247	0.383964459	0	0.227991107	0.285726174	0.667035958	0.084156084	0.419002964	0.495521825	0.404563845	0	13.93678519	0.186362919	0.046032112	0.484758732	0.379375269	0.491532759	0.254110155
uvig_223148	0.426098367	0.140570855	0.458823212	11.49007325	0.100246884	0.127652306	0.110722948	0.378017943	0.260780373	0.596152285	0.179784633	0.172173029	0.117693605	0.072676545	0.218670886	0.326708888	0.159188326	0
uvig_225910	27.74926152	40.12859064	16.48939489	4.743315848	0.533479334	0	0.538723961	0	2.209124253	9.323314714	3.045985311	20.55880311	19.30670939	15.61771703	0	1.600645335	0	1.830017823
uvig_228107	1.116279922	2.337351123	2.244315189	1.656689458	1.086269385	0.572372254	0.463366169	0.564990398	0.334084836	2.67305023	2.456762379	1.269504468	0.449538449	0.796570743	0.435771028	0.10851183	0.118962443	0.399753967
uvig_229040	0.191393298	0.117074122	0	2.34937339	0.11927199	0	0	0	0	0	0.073338725	0	0.124470928	0.184467804	0	0.069104449	0.075759795	0
uvig_229270	0.806369711	0.113827263	0.405307789	0.555191721	0	0	0	0.306100066	0	0.275848212	0	0	0.084713251	89.37328929	0	0.176368369	0.128902762	0.433156798
uvig_229980	1.330659129	1.397666124	2.20332985	0.593097103	0.288629378	0.137212945	0.136017881	0.116094271	0.308915003	0.340017211	4.038525816	1.961721745	0.630533815	0.126479551	0	0.078039568	0.048888824	0.041070738
